book_author_id,first_name,last_name
d6741f8b-4d05-4ac0-ab12-c2434d50540d,Frankie,Leibe
49e95faa-eea9-442a-937b-0897df8fe86f,Julia,Matthews
d98d91fe-aab1-4833-ae81-374ed2536f71,Jean O.,Donham
9f247ec1-1d08-4cef-873b-4668ae76416b,Jure F.,Gross
b54cff50-75e6-456f-ac52-a7f5036060f9,Denise,Rehmke
57c95a04-ee7b-40d5-9964-36fe0d0160ea,Elisabet,Tenenholtz
066b9253-45af-4f4a-9fab-78d7bd9adbfb,Caroly,Galyas
40e258cc-5cb4-4d4c-b9ff-6236f6fd2bd8,Lewis,Morton
f74f47d5-054c-4437-96a0-b487f901bbc1,Harald,Stegavik
e5c55b89-c1f4-43ba-8b2b-1301720d486c,Claude,Hamonet
e569d657-1414-4a67-a5ed-d75ec719333d,Philip,Barker
6db87b2e-7b6b-4b3a-a65d-ba459a8ee79a,Alain,Rousseau
75908979-b34e-4da3-9c73-0c19ea52e982,Christian,Fluhr
dc2f05d5-5f3b-4387-8b10-df925f728d4b,Maud,Lebreton
1869eba8-1bca-4f9e-932e-b865f67cfc6e,Alain,Beaufils
cac4ea20-3297-48a8-b9ab-4e8baf07967d,Jeanne,Suchard
268f50a1-3f36-4568-a3bc-570fd1c0fa3d,Arthur C.,Clarke
e2c92b6c-8680-4959-9baf-03e0ef6bd47f,Rosalyn,Moran
d89907e2-537b-48bb-950f-5e5f2f4b7ff0,Carmel,Duggan
255027a0-5f6a-4e44-ba33-ff2fd190d67c,Ciaran,Dolphin
a4ca1102-a7c9-4192-aa43-9cc2a6dfe14f,Philip P.,Zodhiates
94511faa-5540-469d-99b3-b7e400892971,Jeremy,Howells
5776c77c-6dd0-4b78-a5d2-3b8cdc6fa2bc,Flemming,Hjorne
130a525b-312c-4b20-8f45-d518eae30ac9,Harald,Klaus
4eca8445-81c7-46c6-bebf-4b1204077412,Jack,Knight
ba9670ef-de8a-47ae-84ee-e3a875f05ece,Bjorn,Lindstrom
02ace505-decf-44d0-aa14-806918cec0bc,John,de Witt
2bfa1237-6f65-436b-869b-da46942ffda2,Maud,Steyaert
11b58462-98d6-4776-bb0b-ad6a285487ce,Sylvianne,Farnoux-Toporkoff
ff6a179f-7577-4524-acc3-4d7503fbb066,Christian,Garric
206015ac-1e54-4d36-b5d8-bcabe311a0bc,Johannes M.,Bauer
6c898c4a-97bd-4257-b650-af6808730e7f,Laurence,Caby
fcafbb42-91db-4a37-a712-7285bb164bb7,Jorgen,Bierg
f1013955-f286-4e8c-885c-22c3b30b236b,Mogens,Hoeg
5eec0ae2-ff9d-475e-83f4-38711fb7d7b5,W. B.,Korte
5b1213e8-6600-447f-88c9-e82bfe3b6581,S.,Robinson
a4e3ffa1-63c0-40d0-9818-3e7c56597602,Noel,Hodson
2c2db50a-e4b6-4121-87d0-5a2f1bd45598,Gil,Gordon
399ad1b6-98ce-471f-9576-3335fb350e33,Nancy E.,Betz
4573d10e-6f9b-470a-86cf-bbffb8cff52d,R.,Gunzenhaeuser
803d9d96-149a-41e0-9285-004588af10db,F.,Deconick
73ad6e88-e10e-4666-bc55-7c8956c7c534,Mildred L.G.,Shaw
3fc069af-a6d3-4dd6-8411-33404586e1a3,Sandra,Curran
b75cd2c5-357d-45c6-ae89-62f0c7ee9a66,Anrew,Ellis
bc751a0c-7d0e-4b01-98e2-a22e052a0e5f,Earl,Hunt
894c1786-ab97-4624-b1dc-a03ab64ca2e6,Philip,Johhson-Laird
dbdbcef3-bd32-4aea-8133-5d1039b43da2,Donna,Stucky Ward
68b402e2-0a9d-449d-8089-915e68d6c02b,Kenji,Hino
c13101fc-43aa-4427-8a16-aa032f2cfa53,Will,Moss
1b3007ed-726a-4df8-967e-79efc53f54c4,Mel,Hymas
a14a53ed-130f-4c41-96e9-542831e171f7,Frists,Jannsen
59063af1-1056-4806-90e0-1d8b84224020,John,McCann
e2508b41-4ebe-4f6c-85bf-c410768eab32,Nick,Smilonnich
84a8218d-d7b2-4572-8559-1e9c62940bdf,Lynne,Thomson
73ea92aa-2287-427e-90ed-d866f21bbb84,J. M.,Robinson
6561897f-2113-4fb7-a40c-b8f901a08ec9,Douglas D.,Dankel
0b6c7573-0abf-4669-abef-7dc62e80a21a,Catherine,Hoskyns
316a8b0b-1c23-40ad-bb58-a4ac3a7fb588,Alun,Jones
261bb347-b224-48eb-87f9-fa3cef08f56e,Pamela,McCorduck
a74f5ceb-7bda-4cbc-ae61-42ccddd78a5b,Joseph,Kusnan
934d6c50-6dc8-4d18-abec-e9bc1a3d0e93,John,Lloyd
0d1aab54-7453-4129-a614-371ae8a01afb,Harry,Hersch
c84f3808-b4bb-46f7-b664-a3b5807825a1,Victor L.,Wallace
886171a4-8ebe-4355-8804-cc04f7ae2516,Peggy,Chan
83f618a8-06e9-40f9-8fbf-203dd6d10f32,Georgette,Wang
db01609a-ce76-4726-affa-809b75d08b0b,Geneva D.,Haertel
011f69db-0c63-4be8-b211-3a97d61b23e4,Sandie,Morrison
ef0864df-dbcb-49ee-94ec-5613cc1ab4dd,Alex,Meredith
a9860b34-d64f-4db1-bccf-10190f66d5c0,W. R.,James
a8e9553c-4c16-4ac1-a78e-e91b90b5b37a,Murray,Turrof
f35999f6-fecf-41ef-928b-b16060cb80c2,Matthew V.,Ellsworth
1b92ea75-4898-412b-a9e1-f7525afb9343,J.,Zeleznikow
2629c58a-287b-4f92-9caa-67c4df18ffd5,J. B.,Sykes
302721a9-35da-4d5a-aeda-08a0e741659e,Laura,Berlin
0dcf0b93-eac5-4cde-984e-6b59d4df261c,John,Graham
1dba6355-cbb0-46ff-9c1d-14c0c2c4fd02,Robin,Williamson
1b2114d4-6921-4cb7-adb7-473d6ab07a41,P. J.,Fletcher
64b94e5b-d2ab-4abf-bd2b-22de45d57346,Peter N.T.,Wells
e07b68d0-45c8-4c15-ad3e-7d426bfbb2b4,Ann,Cologne
dfbf5ddc-c6f5-42be-847e-2295cf862243,Therese,Bushen
57c843e1-fc8b-4493-93f4-7d08cb70214a,Thomas P.,Moran
638edcd3-2386-40e4-9027-41075a562b3b,Allen,Newell
18ab67bb-3302-4349-b84a-61d469246618,Yuri,Rubinsky
dd148488-9b1c-47d7-a1d4-0f294beb1c03,Michael,Dynes
c143a734-9f79-496d-87a1-bdca6b8bd2dc,John E.,Laird
ece4b1e8-4cf6-4017-aa2c-c149ca2b0b8d,Martyn,Pitt
e897483f-4eb7-4bf4-b777-f2a7b2f7dde2,F.,Neel
0bcdcf4c-33b6-4414-8172-9a7cf84b6c85,Mario Mario,Pianta
6cba5a92-4576-4264-9655-07f2c90e70e1,Rob,Pike
1a52787c-76c1-49f5-a102-d96bdf10044a,Carl W.,Asp
5eeb166e-1c44-44f1-8f4b-81ab6577deec,Tim,Anderson
44f5a819-141d-45ec-a923-db3c029c8ae3,Juliet M.,Stone
fca18e3d-6108-4feb-81d6-792ad55f1450,Lee,Taylor
a893320a-c724-4cda-8dd6-9a02614ac277,Arthur,Ignacio
78fc08bf-486f-4877-87f8-f1e58a78e554,Nancy L.,Hoft
eb458176-9aee-470f-9e1e-eb5c727819fb,John C.,Mitchel
fe9e4911-d830-4f4c-b80c-28c1d9996c0b,Jarek,Rossignac
e53017a3-7cc6-4e44-909d-e146f3d4df84,Walter,Brenner
0390b016-de98-4361-b326-a61d864c10f8,Konrad,Hilbers
4ec7cb4e-bc74-4e1a-80d7-2c2205a57097,Paul,Bourgine
a47bcc48-54d1-4ade-801e-32ef850f3a57,Tom Chr.,Thomsen
3d341e6b-32ca-47df-8a16-f9d6f11b3471,Kelly,Ford
e238ec99-46e3-415f-ac9e-36d830d9cc69,Richard F.,Antonak
15794587-5817-4972-9952-19b186f819bd,Scott,Anderson
95b8a9bf-98fc-45b7-8062-fa48dd465aad,Bob,Zigon
cd8ef51b-5a6f-42c8-a906-db5ae358be32,James,McCord
f0d5723a-305c-4c2d-814c-3b0715ac00ce,Spyro,Gumas
1ca35128-6e2b-4f0c-aa8a-20c908e88bb6,Chris,Peterson
590d1599-257a-4d07-ab0e-0c0d32332b1b,Gayle,Pergamit
e280662d-1a02-4968-9aa2-466b2e4c2146,Fernando,Flores
3563755f-54a5-46e9-bc8f-e117bb958324,Thomas C.,Ormerod
91769cf1-3b08-41ac-9f09-99261613cd1f,Mike,Martin
c161c3b7-ae1c-4f9e-81d5-41ce8d3f76bc,Eric,Von Tecshner
58e7cca5-de3a-4386-8cb4-ef6a192537f1,David I.,Gertman
79044dad-b81f-48ba-9bcc-d4fee71a73b6,Harold S.,Blackman
212a03b2-5bec-454b-ac81-41f929e18e96,Stephen W.,Draper
f0001309-bcad-4e34-8908-5fa224c77867,M. R.,Gomes
78dc133c-5922-4005-b8b2-6f5c86fa51c2,J. R.,Lee
a008dc4c-b737-4d7d-a92b-3f714568c531,Prasun,Dewan
1d58f597-77e7-4787-be1d-ca2d580b70ba,,ECMA (Eyropean Computer Manufacturers Association)
8ac6cc55-51d4-4093-a5d4-3bc1525dba0d,Caroline,Lillywhite
c4651802-f7ed-4d33-aaf0-5dfbfe472fb2,Ralph E.,Duffy
3bcdadbc-7127-4a31-bbe6-217730d73c46,Mary Ann,Pike
89481cf2-105c-469c-829c-390b6815ee8b,Keith A.,Blanton
2671a41c-1213-4904-ba06-37ea18210f55,John R.,Harris
59cea638-007e-4461-92fd-9db2bd3c8507,Jean-Pierre,Laurent
228aed86-840c-43c1-a85a-fab603fee7ec,Magnus,Magnusson
5b635c0c-f045-4a20-b9aa-247343127aa7,Margarita Gaspar,de Matos
b0c84fa2-aef7-402d-98e9-5f511e544064,M. Joao,Purificacao
735b2b74-f950-49b2-a275-53da6ae40e32,Paula,Lebre
2c83064a-8296-4079-8c25-6974482cfbb3,Stephen R.,Marenka
0215d045-aa3b-4632-a8d8-7e68cda21217,Mike A.,Gigante
b5a80ca2-3fff-4a32-af59-d8abe439196a,Huw,Jones
20065461-0412-466a-8e99-460bfbc70706,Kevin,Teixeira
0ba8ffe3-1be4-47b6-a703-5cd6719a00c5,Mary M.,Keller
e6c7a79a-9913-4902-aaae-cb36c14d6df3,Kathy,Tanaka
15681d84-e32b-4fd8-b95b-bd7795f224bc,Deanna,Morse
72d4f972-ff8e-481b-be8b-a2ded8f66431,Nancy,Ingle
92115d61-2750-4a7b-ba35-841fc2ccd523,Jacueline,Ford Morie
f9c07f58-daf0-4273-8510-2b1ae4f584c7,Christopher,Stapleton
17e9f0fb-77c2-4c64-8fea-ef22d9f3fe7d,Maxine,Brown
cbe897fb-1484-494c-882e-a6d43d35a9e9,Nelson,Pocha
61c34870-0151-47af-82ac-33657cdecd6c,Clara,Cidade
54dca554-6407-48bd-9e76-865d06366bfc,Jan,Albers
42483669-295e-456c-b448-4fc6189f99f7,Reinhard,Wohlleben
caabe24b-df82-4ff8-8414-5487286eaed6,Andrew,Davies
f6368fd3-8d19-48c6-8b9a-32a2dc2cb7d8,Van,Thurston
3d221204-757b-4a06-8309-a11710934973,Cath,Robins
1b53253d-fe23-4e6e-9e07-3b8b9fe11d17,George,Auckland
da2658fc-3dcc-469d-a7b4-7fe42cd59d7b,Cynthia,Herd
32c3e48a-79ce-46fb-aad3-ea928ea31105,Roel,Cremer
e0bc749c-466a-4c4b-a42e-3884b9ac9450,I.,Manenica
4ce8f983-7cca-4ce3-89ae-7992a045a4d5,Thomas J.,Teixeira
05696ae7-16a2-48a0-8749-8d89c05413c4,James,Richardson
2d93706a-48d7-426c-b31c-c25bd26b518e,Jill,Hadfield
ab0518a4-ef3f-4d97-b18c-15a34910b0ea,Lisa A.,Moretto
bebb0468-760d-4eae-b70d-eb391c4eb65a,Bryan,Woodruff
95734ba8-081b-4021-b76c-2733db0b317a,Kevin,Reichard
719fb5c4-2a08-4018-ae86-635516f11c66,James,Gettys
d32b9a4b-862b-494a-baf4-24c30afe3188,Ron,Newman
6e834e2f-bc5c-4de7-8b1f-43123d083744,Ralph R.,Swick
46b465aa-38d9-4aa6-8c42-7cefbd759538,Hemant T.,Shah
9bc3ae18-16e6-4679-8173-57608521a8e9,Jacqueline,Simpson
0e610502-c96b-4662-91d3-ec1b14dc0994,Δημήτριος,Παπαδάκης
7620e236-0d15-4f7c-82b1-a8fbbc1ad48e,Mariel,Παπαδημητρίου
e9cb3425-3866-40d1-8598-548d57060221,Ζυγούρα,Ροντίκα
a3735035-c9a3-48ba-84c0-cdc02220cdec,Αθανάσιος,Παπασιλέκας
bf30aaf3-cd57-4c47-92c1-af39ed3617fb,Βίκυ,Τσάγκα
5bbd5cf4-468c-48bb-9a3a-f54606d73bf6,Ελλη,Εμκε
4bdadf65-ca5e-43ad-a5ee-0af0f64df1ae,Μάριος,Βερέττας
1a452c9b-21ce-4b57-bb49-e1bc84e4bb4a,Τ.,Κατσίκας
67cc2806-2778-4fd2-ae41-5e8b407067b9,Κωνσταντίνος Στ.,Πάστρας
7c6276ce-0c84-4cff-838a-c657674b5d7a,Τζ.,Καβουνίδη
3afdd04e-846d-4ec1-9268-3af0797b64e6,Χ.,Ιωάννου
34648b28-1959-4b9b-bfc4-8f042807cf1d,Μανώλης,Δεληγιαννάκης
f95d1939-e286-47cd-9e94-2acbc596260b,Παναγιώτης Ε.,Κουρουμπλής
5e370830-5900-43ec-9661-7ab41fd471fa,Eric,Dietrich
5a6874e3-5e4a-4047-8876-fca1f431bc32,Stan,Magee
64730cbd-7df5-4af4-b482-7682544c595a,Leonard L.,Tripp
651b7f39-7e6b-4136-afa1-aecf764f0408,Marian,Myerson
e970be9c-b8e5-47d7-9892-7d5cb053354c,Steven R.,Rakitin
9972c615-0fbf-4e20-948c-47efdf10d00b,John J.,Darragh
92f73cc2-8f74-4f0d-a75c-f56b4c3dacf9,Jack,Kessler
de9c7045-81b8-42bb-a502-455a711b840f,Thomas C.,Redman
b058ae70-9a12-4e12-a040-083c132ee215,George M.,Diekhoff
4d8f0ebb-aa9d-4d0b-b35e-6098f8e0ffa2,Tony,Fernandes
712a2ed2-131d-4959-b9b6-d88d6bb3ea98,Alvin R.,Tilley
bfa97ef1-5d30-45ae-bcb0-3c53b157fe8f,Stephen,Von Tetzchner
c2cb9eff-cd94-4d40-975f-560975a027ea,Mogens Hygum,Jensen
d3ba7ce1-9141-42fd-969a-988e92f467f1,Jonathan,Grudin
8e8c9166-8d9b-42c3-b011-bce7ab7e263f,John,Neter
b778c534-d3e8-4825-9751-681002ab515e,Michael H.,Kutner
232bed2e-a1d5-4533-9e53-e053a50a4fff,Christopher J.,Nachtsheim
38f3c877-4a18-49ca-bc12-067a7da84f50,William,Wasserman
6d27cfe6-ac06-4b78-a473-c082341d8c3a,Seth,Chaiklin
21c1713b-183c-42cc-8bee-4b93d7478f88,Jean,Lave
abfa46e0-f38d-40ee-b262-d904c3113228,Geoffrey,Keppel
493cd7dc-e960-40b4-80a4-26f9f29fd624,William H.,Saufley
c7d35eae-4c1a-47c7-aa60-033806c84c43,Howard,Tokunaga
4cfd1253-91f1-4eda-b620-55eabb869802,David S.,Moore
3b33633a-9541-4750-9661-70ca6c5aaf90,Andrew,Rae
8bdcd193-31b9-4b07-b16d-a42c7dde8ef2,Philippe,Robert
c94b6ac6-c5a0-4ef2-8ca7-d41bf63494e4,Hans-Ludwig,Hausen
c688a89a-7bba-4692-984b-cd6f86d45b9d,Angelo R.,Bobak
623533a3-571b-4c79-83f5-e515308c06f3,Raymond,Kehoe
7c976e55-ce85-40b7-be99-269541bd6b82,Alka,Jarvis
470d5eae-0fdf-4ea0-85e6-53a9fc8f829a,Ralph L.,Rosnow
d52772b1-307d-49fa-ad26-8fe8edc5a3e1,Robert,Rosenthal
ac1d12fe-ec14-438d-9ba7-5260fc0dfa37,Russell A.,Jones
d2e02978-a440-40a7-a76a-01e5f0c3088a,Bruce L.,Egan
235218f3-64a4-4aad-a16d-5f5ff97526ce,Rex E.,Bradford
059e5d1b-fec9-42c0-b31f-54a068a77a83,Marie,Redmond
de46a7aa-b40e-4098-be78-08aebd93b2ab,Mats,Alvesson
39a34304-637e-4eee-b524-110b729783c9,Mikael,Jern
f2f8c5b3-477f-49fa-824f-8070d9843678,Edward,Kit
c35efd17-f968-4fad-af15-3832b499bbbb,Bruce,Tognazzini
cd63165a-ab48-455d-a8cc-668ff2c29395,Michael,Jackson
db25b52f-230d-44f8-adc2-cf5ec9ddc8c7,Martin A.,Schulman
8ed83f9b-61f1-43d3-b24c-ca08a2b409d8,Rick,Smith
d2044fc3-e814-41ad-8290-b377b694ecf0,Lynda,Weinman
f8323c9a-9f94-4421-8968-1e7459dd0344,Thomas K.,Landauer
3f6897db-73bc-4ecc-8e56-a03179dd33b7,Fred,Moody
a3b3896d-71b5-4a47-b2b7-0b01d9c732f3,Luc,Steels
5ee3cf22-5e93-47cc-9cb5-1e3be93a2b57,Adelino,Santos
4505073f-7e4f-46a7-8adc-70fc186eab06,Jan,Van Leeuwen
9de05295-3d88-47ee-b06d-a96010682566,Bodo,Urban
399b87d3-5d04-4513-872f-1aa846d646bf,Nabil R.,Adam
e7a4f179-8bb7-49dd-8bb4-f38c3a1b88c8,Milton,Halem
a8997ac2-ae1a-4856-a931-6b89e75d0c39,Marjan,Sarshar
8ee5e95d-621e-4baa-88d0-0381867d504d,Michael,Wooldridge
0485a257-74c8-4b1b-b7c7-2ec1e9c230c7,Jorg P.,Muller
c0f08e01-a3c8-4837-99a9-1b08d0382a44,Milind,Tambe
3a81b6eb-b661-49cd-bfc2-6b1b4aff92dc,Stefan,Klein
6a81163f-08ba-4767-9a41-a943b522c8e9,Beat,Schmid
62bada08-a37f-4350-a6ec-8b9ad4c00c99,Adam R.,Nabil
b1f5f433-ebd5-4031-8ae5-07a83f487d0d,M. A.,Sasse
26afea26-c204-4dfc-9956-cf4441d22c94,R. J.,Cunningham
66c522d9-2c1c-4e12-83b9-f72f8609848b,R. L.,Winder
b1c2e1f8-8642-40ad-a6d0-eb8fb0972924,Stefan,Wermter
a951933b-c94a-4434-9837-eeae5b27cdf1,Ellen,Riloff
64b75d6e-5a1e-4213-bc6f-723225e6b5bd,Gabriele,Scheler
503ef309-bdb5-48df-b6e8-740a99b3aa2e,George W.,Zobrist
c5cfcc43-1800-48c8-9bbf-1b86b7d4e7a5,C. Y.,Ho
8aa3762b-1f51-4495-85f1-072885bd3ecb,Francis,Botto
31413e9a-f8c3-486e-8d29-19771a506437,Debra,Cameron
d151a69f-4623-422f-9e2f-64b785aa3880,Marshall,McLuhan
00b04e7f-2c1e-4851-9701-bd5d00a70ca1,Neil A.,Stillings
b722a3f3-9c44-42f0-90ba-d1ca8efeb09a,Steven E.,Weisler
7871859f-2644-4461-baea-c9a660d5d665,Christopher H.,Chase
963a209f-cc76-47f2-a835-59e1e6daec70,Mark H.,Feinstein
b7a60fd8-9a89-4c7b-8704-dd103dd59bcd,Jay L.,Garfield
5c8f1a5f-3b4c-4c97-b9bb-311af1fbe823,Edwina L.,Rissland
7a37b3fa-b13f-42e9-a331-d4d9f168ae1b,Craig A.,Lindley
16d2d76a-1364-4773-a62a-41d27abfa7bc,Michael J.,Young
0afff380-4902-47ba-8334-86d047f23fd5,Scott,Fisher
6c36a8c5-a8bf-4cce-844c-a51490989640,Even-Andre,Karlsson
40344c22-9ae9-4d48-a896-5fb45a0b8ae0,Thomas J.,Mowbray
781b2506-2f90-4508-9b2e-1626a2daeb91,Ron,Zahavi
102d611d-64a8-4c5c-a07c-1882f21b74a2,Arthur,Glossbrenner
ce654aab-46ae-476e-8356-b87a7b4e8e4f,Larry,Bielawski
16f60fd8-bed1-41d7-9353-6adaf24d773a,Robert,Lewand
c424e446-e9f9-4411-b32e-83366fe56553,John,Rosenberg
d5e4cf08-6d8d-4038-93ce-acfc33d19b4a,Johanna D.,Moore
dbc90851-1ade-4549-a84f-b63e9af07282,Peter Bogh,Andersen
4f0d7c43-fc84-4623-b2f7-ea795156f12f,Berit,Holmqvist
9c820cfa-3a99-4e2a-b6fa-72bae9d2c376,Jens F.,Jensen
b7e26ef3-bbb7-45d9-87c8-731cad8ce010,Robert,Simpson
c8425ebb-e469-4721-afe6-904a5abe7375,kathy,Spurr
d7553957-8cf7-4c58-9895-5f41fc4b369f,Paul,Layzell
3fea7ee3-b395-446c-ae22-534aae0703a4,Leslie,Jennison
d7d12122-1e9e-4de5-b2b3-8a23bc23b63e,Neil,Richards
ab41552f-546e-472b-8d51-90046b319afa,Brad,Blumenthal
541d3d36-9a73-44d0-b92f-38c205fa2eff,Panos,Constantopoulos
634ba761-d3e8-4920-9303-1442c3149158,Philippe,Palanque
b2b7bf19-17da-4dad-8f10-a886992dc6f3,Fabio,Paterno
e5a75f37-7473-4d86-b267-bbaf5562d7ee,Thea,Van der Geest
8477c127-af26-4591-bf17-18b6beda23a6,S.,Fraisse
471b3cfd-8eda-46a4-8211-25d1ee79859c,F.,Garzotto
3a7f298f-967a-42c9-bab5-3eaf7ac6a3c0,T.,Isakowitz
a5d4d9dd-4429-4700-b7e1-334e8224926d,Robert,Slade
851ce0e1-aeed-483f-8d62-57bd30176577,David G.,Stork
26159662-7500-46a8-b474-1bfa9f6bc250,Marcus,Hennecke
4b080ceb-54ec-4ca3-97a4-57658ffe9ebe,V. S.,Subrahmanian
131b730e-622b-4801-abf0-2fea22d8980b,Sushil,Jajodia
48afd154-7240-4e93-9f09-4fc78884213e,J. E.,Dubois
3d7eb076-2a65-4545-a647-030622a7d82b,N.,Gershon
08b56694-5892-45f7-8ff1-223e0e344ec9,Ivan,Bratko
f2f8b024-e98b-42c1-a68c-82181612a61a,Donald L.,Day
95f3f338-c18d-44d9-8ec5-3f28ab5621bd,Diane K.,kovacs
2802d156-cff7-4b11-8a79-2c26d19a2212,Wilbert O.,Galitz
af2834aa-b0d6-43d5-9b63-785555f98855,Mary C.,Johnson
01058a3e-a25e-4e4e-aa30-a89903e99180,,The EU Committee
baa6027b-fda4-4709-9321-7c5454739738,Kazuo,Tanaka
190e5034-ec31-46d9-bbd2-9b1606e69cc3,Mary Anne,Moser
661d13ea-92f8-4bab-9ea3-e70834f72bb6,Douglas,MacLeod
52230733-a76b-4510-b7db-531f43af4e4d,Sergio,Bittanti
77ec42c1-abe5-4a94-afb2-4437ad420d3d,Giorgio,Picci
523377d0-2076-43e5-82b5-4acf738cb071,D.,Hutchison
f33f2de1-2f92-44f7-bfc3-55e8a36ae886,H.,Christiansen
04a25397-823b-4b65-ba19-55435f3d122b,G.,Coulson
390116a5-7e5c-4230-9a03-dd6cc6f98201,Fernando,Gonzalez
18192df7-9f6c-4d89-a3f7-6bc546f2236e,Michael G.,Jenner
abe72ab7-d6d8-4668-b7ad-d55147b11234,,IEEE Computer Society
f002545d-c25d-4a86-b133-9632d7b25045,Pankaj K.,Carg
c8864629-d50c-4c8e-852b-024e73f23ade,Mehdi,Jazayeri
0ff85c42-a7de-4ccd-a387-ab2d4f421056,L. L.,Miller
877481f3-4c85-402c-963a-b316fd2bcab3,Erich,Gamma
11773755-0fa8-413c-9df3-0f295e3d2815,Richard,Helm
4fb83bf3-49dc-465a-acaf-5f6322804bf3,Ralph,Johnson
f836d413-9303-46d0-b494-7067f0b5523c,Marianne,Rudisill
d294659e-58cd-4ee5-9716-50b3f5ad599a,Clayton,Lewis
48d67d08-d6f7-41e4-842a-c5a4cc752df0,Peter B.,Polson
033bf96d-4d6c-44fc-8c11-2978632d7dca,Timothy D.,McKay
a8ee47e0-2589-4e41-9591-add9103166db,Jan,Steyaert
151bb247-cdec-468e-9c96-93f6bf175a00,David,Colombi
cd806e8f-2971-4e90-a275-abebb8989934,Jackie,Rafferty
ac9eab08-b1ae-4c8e-aac0-5b2bbd24bb4c,Jeffrey,Rubin
4769cd29-97b3-4acd-aef7-364954d7cb01,Borko,Furht
7e5fce4d-7284-4f97-ba71-269fc6de5132,Milan,Milenkovic
1ca00805-5697-4a4b-8ac9-a123ec16a7a5,Larry,Boden
443ad431-573b-469d-a632-31aea5109e38,Alan,Lesgold
9869a72c-653f-4111-8877-05738b3b61e7,Subrata,Dasgupta
a0037db5-dbd4-4bff-b6d7-7e1c3a90157d,Thomas T.,Liao
6a65f53c-07e3-4da1-a5d0-a19e17ee444d,Yuval,Fisher
18fadaa7-ba8d-412b-bcce-2cf8634055ef,Richard,Ennals
3143d92c-585f-425c-9ae2-2d44faf0fbed,John H.,Connolly
c08abf31-8f4f-420f-b1f5-9ca2b35d22ca,Lyn,Pemberton
c0f11e69-9ba7-44af-b1ba-49d169e6f86c,Peter,Brusilovsky
8285cf55-cd5c-4f5c-82af-0f6c06085a6f,Perry L.,Johnson
dc164689-d21b-43ef-a135-d3f42a8d09be,David J.,Gilmore
f1e2ce49-8f5d-48fe-9261-9d7af6ba28d6,Russel L.,Winter
0e18370c-882a-48f9-ba05-05b48526475c,Francoise,Detienne
01668daf-c823-42c8-af1f-3056e2e899a2,A.,Danthine
d6a7e5d9-fe0e-4f42-97de-b23548050429,H.,Leopold
ca836f5f-f634-4582-b807-92abff05d35f,Stig. I.,Andersson
0fb25d49-d178-4e85-aced-245010cb574d,Thomas,Schaal
89871012-b77b-49d0-93ee-0bddd60105ff,Kee Yong,Lim
d2b710a3-8a92-4181-b611-7826ec35e1fb,Susan L.,Fowler
c7e9b674-f7d1-4d84-a070-9eba82cfaa71,Victor R.,Stanwick
a53d706c-c578-4b18-96ce-0ff551a55c7c,Grigore,Burdea
0912127a-011b-4aeb-8218-19d8e618343a,D. E.,Mahling
790f6010-cb59-444c-a219-0045c7ae62ee,F.,Arefi
eb9b4a5f-0e9e-48a1-983d-9c7c5da2633f,William L.,Moore
f6a0e1bb-ddb3-4694-8483-113f1067261d,Edgar A.,Pessemier
f3154ddf-922c-4d50-8a52-dddafbf45333,John W.,Horch
1af9450a-de2e-4629-bad1-30db4d9fe389,Neil,McAleer
26739d30-8e03-4d1b-896b-bfbbc1930667,Peter,Wayner
91adfadb-f201-493a-aa8f-31b95a92cae5,Charles H.,Schmauch
5a3151d6-682f-47f9-b20f-e7d1f50bbab4,Thomas M.,Koulopoulos
345c370c-e261-40d9-b305-5ab6f1990d26,Durand R.,Begault
3389e57f-98c5-41a7-aa5c-b99e1b1156e0,D.,Shapiro
0a8aa3a4-9db1-4227-95cf-5682a48d3233,R.,Traunmuller
7d83b92b-ed91-403a-a863-e70884e74361,Barbara,Gorayska
0142be72-e2ed-47c7-a889-a2d29f750215,Jacob L.,Mey
fe058cbf-227d-4011-a65a-51bcf8303d0e,Gary,Marchionini
360451c7-458e-41ae-a141-49ef516676f9,Francois,Fluckiger
1b12ecc4-96f0-482d-8bec-d6c330f1b9c7,Reinhard,Oppermann
0c1487f6-ba0e-4f11-af69-41a05277c380,Kim W.,Tracy
e3b78c98-b170-4e18-a1da-0b1641cc09db,Peter,Bouthhoorn
2baea037-0cd8-4365-9480-123251bb1c15,Peter J.,Thomas
5f62ce96-5ec7-48d8-bfce-794a47ee0e1e,Richard N.,Taylor
c5129fcf-90e0-40fb-861f-37a672ae1408,John L.,Phillips
11225d1a-c60a-440d-84d7-81e4728f6e32,Robert J.,Sternberg
a03fa7db-e100-4493-a5c9-86df8b6644c5,David,Coleman
aff8ba78-8f8a-4eef-b37f-77bb86ef06ed,Raman,Khanna
da6087ab-5928-46f9-81b3-b06609cdb538,Bruce,McKinney
0c0cba67-9485-42ee-93c5-8e88bad3d484,,World Wide Web Journal
c4df0385-a0a2-4e60-ad42-4a33dab274a4,John Clark,Craig
bebc7f7e-7341-4de8-bb37-c4ee0578521c,Jeff,Webb
ef56ea50-fede-4236-b49d-c1c26c7283d4,Woodrow,Barfield
2151f52c-d05c-4c57-84a8-fce3ba1fd89f,Thomas A.,Furness III
15c0d443-019e-491e-8287-1b70a459eec2,Ken,Dancyger
41095b85-fedd-4bb7-9fd5-87fe26557307,Jeff,Rush
