old_topic_id,old_topic_name,new_book_topic_id,source_db
348,Task Analysis,4fa36318-3712-48a5-ac30-bb34c9856574,db2
349,Wearable Computers,7939b00a-968e-44b4-9a19-77b2ca6d9b9d,db2
350,Markup Languages,4b88c583-ff2f-4a00-9901-794053fdacb4,db2
351,International Studies,ac8d4ea9-1b45-49a0-b33e-fc9aa802f001,db2
352,Collaboration,7fb137c4-a874-4634-888d-63afd85a19a9,db2
353,Web ,8d526e45-590e-4f2b-a596-3b836461674b,db2
354,XML,cc366422-6a8c-4ab1-b97e-1d0c25ccf101,db2
355,SQL,7fd83fc3-38d8-4c14-99cc-51c9733bd9e5,db2
356,Signs/Symbols,3192f6ff-2abe-4d11-b400-2f709e3b815f,db2
357,Computing Systems,d2670214-4c9f-43d4-9c6f-1763b8d3ca4f,db2
358,Pictorial Symbols,7432684d-fef4-43c1-af4a-f973e7705709,db2
359,Machine Learning,52589d50-f7ee-4c50-8a9c-197e14962d08,db2
360,Empirical Evaluation,0b70f449-d3bd-40f5-b0c8-9a5d5a8c26c8,db2
361,Adaptive Systems,d226ffaf-6bfe-4a93-83a2-47165c375b26,db2
362,Contracts,489fff03-dcf4-4a47-af22-263923ece0f3,db2
363,Universal Access,30fbe910-a54b-4087-9ba1-736d2c48719d,db2
364,Industrial Engineering,7a33c0ba-c633-4782-b177-b30a697187df,db2
365,Medical Informatics,0a8409f5-3077-4880-924b-fba36d3a806f,db2
366,Special Education,ca187b79-5da9-4474-8562-098800c7429f,db2
367,Game-Based learning,a46e993c-698e-4285-997f-d3fa5a78882b,db2
368,XSLT,3a0a1cbb-3424-4773-9868-1f25cdc19163,db2
369,Human Communication,1bd619a2-9da7-47b3-aee3-456c170953d0,db2
370,Cybernetics,cdd68962-dbca-4df4-81f6-d0f1ff832589,db2
371,Presentation,083797a9-4c77-4267-83fd-9f887def7d74,db2
372,Semantic Web,bb01b81f-9b2e-4429-bda6-a018fe4e04bf,db2
373,Image Education,82eba79d-82cf-4f44-bd88-99746851db9e,db2
374,Design for All,2b983dd2-3a5a-4713-9182-55fb1ad5de27,db2
375,Software Design,79024920-53ab-4cae-9bd0-114192ab05f5,db2
376,Support Systems,77dba204-2042-495b-b600-57331ce0f16a,db2
377,ICT,c47c2569-a69f-4242-a558-cd52f6ba1b5d,db2
378,Uniquitous Computing,ccd059a5-a997-428e-9543-24a5f130df45,db2
379,Ubiquitous Computing,064afceb-8a40-4e63-bbd1-fa0a7bb88af7,db2
380,Numerical simulation,28d9d539-151f-4eee-8d57-5d1d917c7912,db2
381,Human Engineering,519846e3-d77f-410b-9ea0-bf1f3006a823,db2
382,System Design,32d77591-75a9-4ff0-ab16-3c493e480773,db2
383,Research,58f900b5-492c-437f-bb03-125673ff3ded,db2
384,mobile communication,e88215ca-f9c1-4528-a90c-3ef3d99dee80,db2
385,C++,f388c2ab-715e-4afd-a1ea-6c79955c4bc3,db2
386,C#,c8deb412-e654-4fb1-a39e-772cdb65b530,db2
388,Inclusive design,8864ffef-c119-49f1-9939-c5b3dbd72822,db2
389,cross-media publishing,dcc77308-138a-4d98-b0e8-edcacaa4b643,db2
390,service delivery,a7b08b46-c996-475a-98a5-0ebcb3ac6030,db2
391,Socio-Ecocomic Issues,8467ca2b-3a09-44ed-bcc5-6f87b8d8e8b6,db2
392,Information design,4427eb40-90c9-4af9-b74b-28037996739e,db2
393,Environment,79d3293c-ea87-408d-b017-dfef9abf1c74,db2
394,Assessment,01294746-83f6-4e8c-b4bb-cb52a92aae07,db2
395,Mobile Devices and Services,b5cfcbdb-06ec-46f1-91c7-daa17c23cc19,db2
396,Web Servers,d0bec3c7-ac6e-4503-a0e8-e1084a8c6d09,db2
397,Networking,5f5dac9f-f39b-489e-b685-b309a25ddde7,db2
398,Employment,cb118b45-4bbe-48d4-a8a3-09c6bcd9431f,db2
399,eGovernment,0787b90f-bc52-4c10-964d-2fb5f44a29b0,db2
400,Social Inclusion,3f2b2bfa-0663-476d-a91c-be611992a562,db2
401,Culture,8f8ed4bb-70aa-443c-be34-d1b841d1a3f9,db2
402,Social Exclusion,bfa3e784-d43f-43e9-bf5a-a2829183c385,db2
403,Visualisation,233083b5-b0e7-4da3-97ef-0d094b1ddc1b,db2
404,Reasoning,13cfd5f4-3e64-49ac-86cf-764a5bbf4e89,db2
405,Disability and computers,4d75663a-f658-4c27-a6c7-e9758f207c21,db2
406,eAccessibility,101464d9-988d-433b-a93d-7f03b68349e6,db2
407,eInfrastructure,ec3c4b45-2269-46e3-bcb8-a5fc4a05600e,db2
408,World Wide Web navigation,dcf678e7-b093-46cc-9fb4-21e9e10aae6d,db2
409,User Support Tools,eeb1bb91-5177-4597-a0d4-42749bdffeef,db2
410,Ambient Intelligence,92a384c4-255b-48ad-a149-202c55a06469,db2
411,user experience,57b4a68d-d6ce-4e59-9788-cd5fbc077bb5,db2
412,human interface,071c6be0-6c95-422e-8e2f-f94ae04c1037,db2
413,information management,63b6bc46-1fb0-4f8b-a5e4-4d8a891252cd,db2
414,engineering psychology,13661e87-922d-4c71-be47-cc658cbc3496,db2
415,Augmented Reality,3bff9fc5-3d77-4b65-a29c-bbfb8b718ee5,db2
416,social computing,100966a7-add2-43b1-8f1c-7134ebaa79a6,db2
417,social media,9dd2f217-a9de-4c59-94e5-5d3b069ce6f4,db2
418,augmented cognition,dcc502cc-8e42-401a-885e-4cf61111d6f4,db2
419,Human Modeling,25a9930a-d092-4b17-982e-814ece91066e,db2
420,Learning Technologies,6a271c96-fa7e-452c-867f-bc71e63530c2,db2
421,Aged Population,51f9d6dd-821f-4d50-b326-316976f3976d,db2
422,Security,4071c38d-f06f-40bd-9d40-dd94bb24b6a2,db2
423,games,0bb00d55-a19f-4f58-ac65-22fc209ee644,db2
424,mobility,5fbf55c2-da62-4ba0-875c-0fc20ae4e899,db2
425,transport,1057be57-1558-443f-950c-c343483bc2b0,db2
426,multimodality,c2fcb5ee-e885-4ede-a1f5-8334d1e5e1e9,db2
427,pervasive interactions,5ac3d3e2-4f93-4420-b744-10f972d7f357,db2
428,government,0d5cb5e8-2a2b-424b-aa7b-74cbd0a9377d,db2
429,human aspects,a4dec12a-7aa6-4730-b869-505ef7c195a3,db2
430,cybersecurity,c0d53eef-b5f3-4d5d-81d8-8099f787b5e6,db2
431,cross-cultural design,9003dea8-c48f-493e-981d-a716cfffa7eb,db2
432,Cognitive ergonomics,88c7caae-244d-4f40-8e12-05db193b56bb,db2
433,Digital Human Modeling,17e50ab1-0d85-4501-833f-45f79f289e79,db2
434,distributed interactions,89baccea-861e-46fd-929b-d7f050d597d5,db2
435,privacy,862ecdc3-215c-4eed-bebc-e1ab9f947c70,db2
