BookID,BookTopicID,TopicID
3300,5992,286
3300,5993,353
3301,5994,372
3302,5995,68
3303,5996,343
3304,5997,140
3305,5998,373
3305,5999,327
3306,6000,373
3306,6001,327
3307,6002,374
3308,6003,342
3310,6004,147
3311,6005,147
3312,6006,329
3313,6007,42
3314,6008,366
3315,6009,329
3315,6010,14
3317,6011,10
3317,6012,321
3318,6013,363
3318,6014,21
3319,6015,80
3319,6016,80
3320,6017,10
3320,6018,81
3320,6019,
3321,6020,10
3321,6021,15
3321,6022,7
3321,6023,353
3322,6024,10
3322,6025,7
3322,6026,15
3322,6027,353
3323,6028,375
3324,6029,318
3325,6030,342
3325,6031,14
3327,6032,15
3327,6033,375
3327,6034,316
3327,6035,10
3328,6036,10
3329,6037,10
3329,6038,89
3329,6039,80
3329,6040,21
3329,6041,343
3329,6042,376
3330,6043,7
3330,6044,103
3331,6045,77
3331,6046,78
3332,6047,80
3332,6048,353
3333,6049,363
3333,6050,377
3334,6051,26
3334,6052,329
3335,6053,226
3336,6054,226
3337,6055,271
3337,6056,196
3339,6057,342
3339,6058,80
3340,6059,317
3340,6060,342
3341,6061,92
3341,6062,21
3341,6063,374
3341,6064,317
3341,6065,22
3342,6066,5
3342,6067,353
3343,6068,28
3344,6069,15
3345,6070,316
3345,6071,365
3346,6072,80
3347,6073,306
3348,6074,365
3348,6075,226
3349,6076,365
3350,6077,90
3350,6078,116
3350,6079,366
3351,6080,342
3352,6081,92
3352,6082,378
3353,6083,379
3354,6084,380
3354,6085,150
3355,6086,23
3355,6087,307
3355,6088,
3356,6089,307
3356,6090,23
3357,6091,15
3357,6092,363
3359,6093,15
3359,6094,363
3360,6095,15
3360,6096,381
3360,6097,382
3361,6098,80
3361,6099,60
3361,6100,10
3362,6101,342
3363,6102,10
3364,6103,276
3364,6104,330
3365,6105,317
3365,6106,353
3366,6107,317
3366,6108,353
3367,6109,15
3367,6110,353
3368,6111,78
3369,6112,383
3369,6113,226
3370,6114,361
3370,6115,216
3370,6116,384
3371,6117,320
3372,6118,28
3372,6119,385
3373,6120,385
3374,6121,385
3376,6122,385
3377,6123,385
3378,6124,385
3380,6125,141
3381,6126,21
3382,6127,317
3382,6128,353
3383,6129,116
3383,6130,14
3384,6131,226
3384,6132,
3385,6133,14
3386,6134,14
3387,6135,337
3387,6136,226
3388,6137,141
3388,6138,226
3389,6139,383
3390,6140,373
3390,6141,148
3391,6142,297
3392,6143,286
3392,6144,342
3393,6145,342
3393,6146,386
3394,6147,
3394,6148,342
3394,6149,286
3394,6151,286
3394,6152,342
3395,6153,255
3396,6154,201
3397,6155,363
3397,6156,92
3398,6157,388
3399,6158,38
3399,6159,10
3400,6160,226
3400,6161,319
3401,6162,389
3401,6163,390
3402,6164,77
3402,6165,353
3402,6166,361
3402,6167,92
3403,6168,92
3403,6169,216
3403,6170,391
3404,6171,257
3406,6172,10
3406,6173,92
3406,6174,384
3407,6175,63
3405,6176,92
3405,6177,10
3408,6178,90
3408,6179,301
3409,6180,159
3410,6181,345
3411,6182,392
3411,6183,313
3412,6184,345
3412,6185,321
3413,6186,142
3413,6187,393
3414,6188,345
3414,6189,321
3415,6190,216
3416,6191,142
3416,6192,357
3417,6193,30
3417,6194,394
3418,6195,348
3418,6196,345
3419,6197,213
3419,6198,10
3420,6199,19
3421,6200,7
3422,6201,81
3422,6202,257
3423,6203,26
3423,6204,329
3424,6205,226
3426,6206,80
3427,6207,90
3427,6208,116
3428,6209,116
3429,6210,21
3430,6211,10
3430,6212,395
3430,6213,92
3431,6214,272
3431,6215,396
3432,6216,15
3433,6217,383
3434,6218,255
3435,6219,216
3435,6220,89
3436,6221,68
3437,6222,226
3438,6223,397
3438,6224,383
3439,6225,49
3439,6226,398
3440,6227,399
3441,6228,400
3442,6229,399
3443,6230,319
3445,6231,226
3446,6232,226
3447,6233,226
3448,6234,226
3449,6235,372
3449,6236,401
3450,6237,372
3450,6238,401
3451,6239,47
3452,6240,23
3452,6241,307
3452,6242,332
3453,6243,390
3454,6244,14
3454,6245,402
3454,6246,
3455,6247,22
3455,6248,352
3455,6249,403
3455,6250,404
3456,6251,15
3457,6252,21
3458,6253,78
3459,6254,80
3460,6255,63
3461,6256,10
3462,6257,146
3463,6258,75
3463,6259,92
3464,6260,15
3465,6261,147
3466,6262,147
3467,6263,15
3468,6264,405
3468,6265,92
3469,6266,406
3470,6267,21
3471,6268,407
3471,6269,407
3472,6270,366
3473,6271,23
3473,6272,307
3474,6273,23
3474,6274,307
3475,6275,23
3476,6276,116
3477,6277,286
3478,6278,116
3478,6279,208
3478,6280,408
3479,6281,409
3480,6282,410
3481,6283,411
3481,6284,412
3482,6285,411
3482,6286,412
3483,6287,21
3484,6288,317
3485,6289,30
3485,6290,26
3486,6291,147
3486,6292,286
3487,6293,413
3488,6294,7
3488,6295,342
3489,6296,414
3490,6297,89
3491,6298,143
3492,6299,415
3493,6300,408
3494,6301,207
3495,6302,77
3495,6303,361
3496,6304,342
3497,6305,201
3497,6306,403
3498,6307,416
3498,6308,49
3499,6309,34
3499,6310,92
3500,6311,363
3500,6312,92
3501,6313,21
3502,6314,313
3502,6315,412
3503,6316,313
3503,6317,412
3504,6318,297
3504,6319,344
3504,6320,332
3506,6321,23
3507,6322,327
3507,6323,367
3508,6324,77
3508,6325,78
3509,6326,201
3510,6327,14
3512,6328,10
3513,6329,196
3513,6330,385
3514,6331,357
3515,6332,321
3515,6333,
3516,6334,317
3516,6335,321
3517,6336,317
3517,6337,321
3518,6338,417
3519,6339,21
3519,6340,60
3519,6341,353
3519,6342,317
3520,6343,321
3520,6344,339
3520,6345,353
3520,6346,21
3521,6347,80
3521,6348,418
3522,6349,42
3522,6350,257
3523,6351,15
3524,6352,14
3525,6353,21
3525,6354,92
3526,6355,90
3526,6356,19
3527,6357,398
3527,6358,419
3528,6359,398
3528,6360,419
3529,6361,420
3530,6362,420
3531,6363,420
3531,6364,321
3532,6365,420
3532,6366,321
3533,6367,146
3534,6368,329
3534,6369,421
3535,6370,108
3535,6371,377
3536,6372,343
3537,6373,343
3537,6374,377
3536,6375,377
3538,6376,422
3538,6377,423
3539,6378,3
3539,6379,68
3539,6380,424
3539,6381,92
3541,6382,425
3541,6383,426
3541,6384,427
3541,6385,428
3541,6386,429
3541,6387,377
3543,6388,23
3543,6389,344
3545,6390,23
3546,6391,344
3546,6392,23
3547,6393,430
3547,6394,63
3548,6395,430
3549,6396,430
3550,6397,23
3551,6398,23
3552,6399,23
3553,6400,431
3554,6401,431
3554,6402,406
3554,6403,377
3555,6404,317
3555,6405,397
3555,6406,
3556,6407,422
3556,6408,363
3556,6409,92
3557,6410,49
3558,6411,15
3559,6412,379
3559,6413,92
3560,6414,108
3560,6415,316
3561,6416,296
3561,6417,92
3562,6418,92
3562,6419,81
3562,6420,42
3563,6421,329
3563,6422,327
3563,6423,3
3564,6424,329
3564,6425,310
3565,6426,329
3566,6427,23
3566,6428,344
3568,6429,23
3568,6430,344
3569,6431,23
3569,6432,307
3570,6433,431
3572,6434,80
3572,6435,432
3572,6436,92
3573,6437,10
3573,6438,433
3573,6439,92
3574,6440,103
3574,6441,319
3574,6442,434
3574,6443,92
3575,6444,10
3575,6445,435
3575,6446,92
3576,6447,10
3576,6448,436
3576,6449,92
3577,6450,363
3577,6451,369
3577,6452,435
3577,6453,92
3578,6454,10
3578,6455,92
3579,6456,10
3579,6457,437
3579,6458,80
3579,6459,92
3580,6460,438
3580,6461,439
3580,6462,92
3581,6463,363
3581,6464,10
3581,6465,92
3582,6466,363
3582,6467,10
3583,6468,10
3583,6469,433
3583,6470,321
3583,6471,92
3584,6472,63
3585,6473,440
3586,6474,80
3586,6475,432
3586,6476,92
3587,6477,441
3587,6478,257
3588,6479,442
3588,6480,103
3588,6481,257
3589,6482,317
3590,6483,317
3590,6484,80
3590,6485,353
3591,6486,317
3591,6487,361
3591,6488,353
3592,6489,443
3592,6490,63
3593,6491,77
3593,6492,78
3594,6493,78
3595,6494,25
3596,6495,10
3596,6496,80
3596,6497,319
3596,6498,92
3597,6499,444
3598,6500,28
3599,6501,321
3599,6502,61
3599,6503,381
3600,6504,10
3601,6505,444
3602,6506,255
3603,6507,22
3604,6508,445
3605,6509,445
3606,6510,445
3607,6511,23
3608,6512,23
3609,6513,23
3610,6514,10
3611,6515,14
3611,6516,446
3612,6517,7
3612,6518,103
3613,6519,21
3613,6520,445
3614,6521,447
3615,6522,10
3615,6523,448
3616,6524,63
3617,6525,420
3618,6526,148
3618,6527,357
3619,6528,34
3619,6529,92
3620,6530,449
3621,6531,23
3622,6532,332
3623,6533,23
3624,6534,384
3624,6535,450
3624,6536,451
3625,6537,14
3625,6538,452
3626,6539,15
3627,6540,377
3629,6541,420
3630,6542,422
3630,6543,92
3631,6544,317
3631,6545,453
3631,6546,454
3632,6547,448
3632,6548,431
3633,6549,431
3634,6550,431
3634,6551,
3635,6552,378
3636,6553,104
3637,6554,455
3637,6555,364
3638,6556,140
3638,6557,454
3639,6558,456
3639,6559,
3640,6560,379
3642,6561,15
3643,6562,321
3644,6563,441
3646,6564,327
3648,6565,379
3649,6566,286
3649,6567,
3650,6568,276
,6569,
3651,6570,21
3651,6571,445
3652,6572,7
3652,6573,103
3653,6574,321
3653,6575,437
3654,6576,10
3654,6577,14
3655,6578,92
3655,6579,15
3655,6580,321
3655,6581,
3657,6582,15
3658,6583,386
3658,6584,28
3659,6585,321
3659,6586,321
3659,6587,453
3660,6588,10
3661,6589,10
3661,6590,80
3662,6591,10
3664,6592,445
3664,6593,21
3665,6594,7
3665,6595,342
3666,6596,437
3667,6597,437
3668,6598,341
3668,6599,321
3669,6600,10
3670,6601,80
3670,6602,408
3671,6603,408
3672,6604,422
3673,6605,422
3674,6606,379
3674,6607,10
3675,6608,388
3675,6609,437
3677,6610,92
3677,6611,10
3678,6612,92
3678,6613,10
3679,6614,92
3679,6615,10
3680,6616,92
3680,6617,10
3681,6618,92
3681,6619,363
3681,6620,10
3682,6621,92
3682,6622,363
3682,6623,10
3683,6624,92
3683,6625,363
3683,6626,10
3684,6627,92
3684,6628,363
3684,6629,10
3685,6630,92
3685,6631,80
3685,6632,321
3686,6633,257
3686,6634,80
3686,6635,321
3687,6636,92
3687,6637,457
3687,6638,458
3688,6639,92
3688,6640,457
3688,6641,458
3689,6642,92
3689,6643,63
3691,6644,92
3691,6645,63
3692,6646,92
3692,6647,432
3692,6648,321
3693,6649,92
3693,6650,321
3694,6651,92
3694,6652,440
3695,6653,92
3695,6654,438
3695,6655,439
3696,6656,92
3696,6657,103
3697,6658,257
3697,6659,441
3698,6660,257
3698,6661,142
3698,6662,103
3698,6663,442
3699,6664,459
3700,6665,459
3703,6666,34
3703,6667,92
3704,6668,10
3706,6669,26
3706,6670,293
3707,6671,26
3707,6672,461
3708,6673,26
3708,6674,75
3709,6675,26
3710,6676,462
3710,6677,26
3711,6678,422
3711,6679,379
3712,6680,342
3712,6681,7
3713,6682,463
3713,6683,464
3714,6684,408
3714,6685,148
3715,6686,286
3715,6687,385
3715,6688,107
3716,6689,286
3716,6690,385
3717,6691,42
3718,6692,92
3718,6693,286
3718,6694,34
3720,6695,296
3720,6696,92
3721,6697,465
3721,6698,316
3722,6699,226
3722,6700,331
3723,6701,7
3723,6702,103
3724,6703,448
3727,6704,441
3728,6705,401
3728,6706,419
3729,6707,92
3729,6708,34
3729,6709,466
3730,6710,467
3730,6711,92
3731,6712,467
3731,6713,92
3732,6714,379
3732,6715,422
3732,6716,92
3733,6717,422
3735,6718,10
3736,6719,459
3736,6720,468
3736,6721,469
3736,6722,329
3737,6723,468
3737,6724,470
3738,6725,445
3738,6726,471
3739,6727,22
3739,6728,472
3740,6729,420
3741,6730,42
3742,6731,420
3743,6732,10
3744,6733,329
3744,6734,473
3745,6735,10
3745,6736,420
3746,6737,14
3746,6738,448
3747,6739,317
3747,6740,10
3748,6741,422
3748,6742,92
3749,6743,59
3749,6744,286
3750,6745,422
3750,6746,357
3751,6747,21
3751,6748,445
3752,6749,474
3752,6750,92
3753,6751,166
3753,6752,81
3753,6753,92
3754,6754,475
3754,6755,445
3754,6756,92
3755,6757,439
3755,6758,476
3755,6759,92
3756,6760,442
3756,6761,142
3756,6762,103
3756,6763,257
3757,6764,381
3757,6765,296
3757,6766,92
3758,6767,361
3758,6768,70
3758,6769,257
3759,6770,477
3759,6771,
3760,6772,477
3761,6773,321
3761,6774,80
3761,6775,92
3762,6776,321
3762,6777,80
3763,6778,457
3763,6779,458
3763,6780,92
3764,6781,457
3764,6782,458
3764,6783,92
3765,6784,478
3765,6785,478
3765,6786,92
3766,6787,478
3766,6788,92
3767,6789,63
3767,6790,92
3768,6791,63
3768,6792,92
3769,6793,134
3769,6794,10
3769,6795,92
3725,6796,10
3725,6797,92
3770,6798,10
3771,6799,10
3772,6800,10
3772,6801,363
3772,6802,92
3771,6803,92
3770,6804,92
3773,6805,10
3773,6806,363
3773,6807,92
3774,6808,10
3774,6809,363
3774,6810,21
3774,6811,92
3775,6812,10
3775,6813,363
3775,6814,374
3775,6815,317
3775,6816,92
3776,6817,321
3776,6818,80
3776,6819,92
3777,6820,321
3777,6821,80
3777,6822,92
2715,6823,475
2715,6824,445
2715,6825,92
3781,6826,438
3781,6827,439
3781,6828,92
3782,6829,296
3782,6830,92
3783,6831,477
3784,6832,477
3785,6833,63
3785,6834,92
3786,6835,63
3786,6836,92
3787,6837,474
3787,6838,92
3788,6839,474
3788,6840,92
3789,6841,166
3789,6842,440
3789,6843,103
3789,6844,319
3789,6845,92
3790,6846,166
3790,6847,440
3790,6848,103
3790,6849,319
3790,6850,92
3791,6851,441
3791,6852,257
3792,6853,321
3792,6854,80
3792,6855,92
3792,6856,353
3792,6857,384
3793,6858,321
3793,6859,80
3793,6860,92
3794,6861,321
3794,6862,80
3794,6863,92
3795,6864,321
3795,6865,80
3795,6866,92
3796,6867,442
3796,6868,142
3796,6869,103
3796,6870,257
3797,6871,442
3797,6872,142
3797,6873,103
3797,6874,257
3798,6875,457
3798,6876,458
3798,6877,92
3799,6878,457
3799,6879,458
3799,6880,92
3800,6881,457
3800,6882,458
3800,6883,92
3801,6884,363
3801,6885,10
3801,6886,431
3801,6887,92
3802,6888,363
3802,6889,10
3802,6890,92
3803,6891,363
3803,6892,10
3803,6893,92
3804,6894,10
3804,6895,92
3805,6896,10
3806,6897,10
3807,6898,10
3807,6899,92
3808,6900,10
3809,6901,479
3810,6902,479
3810,6903,480
3811,6904,10
3811,6905,479
3811,6906,22
3812,6907,481
3812,6908,10
3812,6909,420
3813,6910,482
3814,6911,483
3814,6912,
3815,6913,483
3815,6914,371
3816,6915,483
3816,6916,484
3817,6917,21
3817,6918,406
3818,6919,166
3818,6920,148
3818,6921,485
3819,6922,166
3819,6923,276
3819,6924,485
3820,6925,486
3820,6926,10
3820,6927,485
3821,6928,487
3821,6929,10
3822,6930,478
3822,6931,63
3822,6932,10
3823,6933,63
3823,6934,81
3823,6935,10
3824,6936,15
3824,6937,80
3824,6938,352
3824,6939,10
3825,6940,142
3825,6941,142
3825,6942,439
3825,6943,442
3825,6944,10
3826,6945,
3826,6946,
3826,6947,
3827,6948,372
3827,6949,488
3827,6950,361
3827,6951,276
3827,6952,10
3828,6953,489
3828,6954,490
3828,6955,15
3829,6956,485
3829,6957,403
3829,6958,332
3829,6959,401
3830,6960,491
3830,6961,420
3830,6962,492
3831,6963,439
3832,6964,310
3832,6965,90
3833,6966,10
3833,6967,493
3834,6968,403
3834,6969,10
3835,6970,439
3835,6971,494
3836,6972,420
3837,6973,15
3837,6974,384
3837,6975,478
3838,6976,479
3838,6977,276
3838,6978,495
3839,6979,5
3839,6980,436
3840,6981,479
3840,6982,495
3841,6983,28
3841,6984,420
3842,6985,497
3842,6986,216
3843,6987,401
3843,6988,63
3843,6989,81
3844,6990,498
3845,6991,257
3844,6992,92
3845,6993,63
3845,6994,42
3846,6995,498
3846,6996,166
3847,6997,422
3847,6998,7
3848,6999,276
3848,7000,478
3849,7001,10
3849,7002,499
3850,7003,436
3850,7004,10
3852,7005,41
3852,7006,116
3853,7007,15
3853,7008,420
3854,7009,420
3854,7010,500
3855,7011,420
3855,7012,476
3856,7013,476
3856,7014,352
3856,7015,501
3857,7016,478
3857,7017,502
3858,7018,10
3858,7019,503
3859,7020,456
3859,7021,349
3859,7022,504
3860,7023,505
3860,7024,506
3860,7025,507
3861,7026,384
3861,7027,507
3862,7028,508
3862,7029,509
3864,7030,276
3864,7031,317
3864,7032,10
3865,7033,10
3865,7034,321
3865,7035,510
3865,7036,92
3866,7037,10
3866,7038,316
3866,7039,92
3867,7040,10
3867,7041,92
3868,7042,457
3868,7043,458
3868,7044,24
3868,7045,92
3869,7046,457
3869,7047,458
3869,7048,24
3869,7049,92
3870,7050,321
3870,7051,80
3870,7052,92
3871,7053,321
3871,7054,80
3871,7055,92
3872,7056,321
3872,7057,80
3872,7058,92
3873,7059,10
3874,7060,500
3874,7061,420
3875,7062,321
3875,7063,80
3875,7064,92
3876,7065,442
3876,7066,142
3876,7067,103
3876,7068,257
3877,7069,10
3877,7070,459
3878,7071,10
3878,7072,459
3879,7073,363
3879,7074,21
3879,7075,92
3880,7076,363
3880,7077,21
3880,7078,92
3881,7079,363
3881,7080,21
3881,7081,92
3882,7082,363
3882,7083,21
3882,7084,92
3883,7085,63
3883,7086,482
3883,7087,92
3884,7088,401
3884,7089,321
3884,7090,92
3885,7091,401
3885,7092,321
3885,7093,92
3886,7094,475
3886,7095,445
3886,7096,92
3887,7097,296
3887,7098,92
3888,7099,10
3888,7100,134
3888,7101,92
3889,7102,478
3889,7103,352
3889,7104,92
3890,7105,7
3890,7106,90
3890,7107,453
3890,7108,92
3890,7109,321
3891,7110,7
3891,7111,453
3891,7112,321
3891,7113,90
3891,7114,92
3892,7115,166
3892,7116,92
3892,7117,440
3893,7118,166
3893,7119,440
3893,7120,103
3893,7121,92
3894,7122,441
3894,7123,257
,7124,80
,7125,80
3895,7126,108
3895,7127,30
3895,7128,134
3896,7129,10
,7130,477
3897,7131,15
3897,7132,10
3897,7133,34
,7134,10
3898,7135,321
3898,7136,453
3898,7137,92
3899,7138,453
3899,7139,319
3899,7140,92
3900,7141,363
3900,7142,10
3900,7143,92
3901,7144,363
3901,7145,10
3901,7146,92
3902,7147,363
3902,7148,10
3902,7149,92
3903,7150,10
3903,7151,92
3904,7152,10
3904,7153,92
3905,7154,10
3905,7155,92
3906,7156,441
3906,7157,257
3906,7158,
3907,7159,441
3907,7160,257
3908,7161,321
3908,7162,80
3908,7163,92
3909,7164,321
3909,7165,80
3909,7166,92
3910,7167,321
3910,7168,80
3910,7169,92
3911,7170,439
3911,7171,476
3911,7172,92
3912,7173,319
3912,7174,103
3912,7175,511
3912,7176,512
3913,7177,63
3913,7178,92
3914,7179,321
3914,7180,401
3914,7181,92
3915,7182,475
3915,7183,92
3916,7184,457
3916,7185,458
3916,7186,92
3917,7187,457
3917,7188,458
3917,7189,92
3918,7190,442
3918,7191,142
3918,7192,103
3918,7193,257
3919,7194,478
3919,7195,92
3920,7196,296
3920,7197,92
3921,7198,10
3921,7199,134
3921,7200,343
3921,7201,30
3921,7202,92
3922,7203,10
3922,7204,134
3922,7205,343
3922,7206,30
3922,7207,92
3923,7208,10
3923,7209,459
3924,7210,10
3924,7211,459
3925,7212,487
3925,7213,61
3925,7214,10
3926,7215,422
3926,7216,92
3927,7217,482
3927,7218,63
3927,7219,401
3928,7220,513
3929,7221,15
3929,7222,321
3930,7223,25
3930,7224,510
3930,7225,436
3930,7226,514
3931,7227,10
3931,7228,515
3932,7229,42
,7230,166
,7231,367
3933,7232,166
3933,7233,420
3934,7234,10
3934,7235,321
3934,7236,349
3935,7237,10
3935,7238,14
3935,7239,516
3936,7240,63
3937,7241,15
3938,7242,517
3938,7243,90
3939,7244,438
3939,7245,420
3939,7246,439
3940,7247,518
3940,7248,482
3941,7249,519
3941,7250,520
3942,7251,329
3942,7252,521
3942,7253,10
3943,7254,15
3943,7255,10
3944,7256,80
3944,7257,522
3944,7258,10
3945,7259,492
3945,7260,372
3946,7261,383
3947,7262,453
3947,7263,166
3948,7264,10
3948,7265,424
3949,7266,321
3949,7267,403
3950,7268,507
3950,7269,383
3950,7270,518
3950,7271,321
3950,7272,523
3951,7273,383
3951,7274,469
3952,7275,489
3952,7276,15
3952,7277,524
3951,7278,507
3952,7279,507
3953,7280,525
3953,7281,453
3953,7282,526
3953,7283,507
3954,7284,436
3954,7285,15
3954,7286,324
3954,7287,527
3955,7288,475
3955,7289,92
3956,7290,296
3956,7291,7
3956,7292,92
3957,7293,10
3957,7294,134
3957,7295,528
3957,7296,529
3958,7297,10
3958,7298,134
3958,7299,528
3958,7300,92
3959,7301,10
3959,7302,15
3959,7303,92
3960,7304,10
3960,7305,92
3961,7306,10
3961,7307,458
3961,7308,92
3962,7309,10
3962,7310,457
3961,7311,457
3962,7312,458
3962,7313,92
3963,7314,442
3963,7315,142
3963,7316,103
3963,7317,257
3964,7318,442
3964,7319,142
3964,7320,103
3964,7321,257
3965,7322,63
3965,7323,92
3966,7324,363
3966,7325,10
3966,7326,92
3967,7327,363
3967,7328,10
3967,7329,92
3968,7330,363
3968,7331,10
3968,7332,92
3969,7333,401
3969,7334,321
3969,7335,92
3970,7336,439
3970,7337,476
3970,7338,92
3971,7339,439
3971,7340,476
3971,7341,92
3972,7342,441
3972,7343,359
3972,7344,257
3973,7345,441
3973,7346,359
3973,7347,257
3974,7348,440
3974,7349,103
3974,7350,321
3974,7351,92
3975,7352,440
3975,7353,103
3975,7354,321
3976,7355,321
3976,7356,530
3976,7357,80
3976,7358,92
3977,7359,321
3977,7360,530
3977,7361,80
3977,7362,92
3978,7363,321
3978,7364,530
3978,7365,80
3978,7366,92
3979,7367,7
3979,7368,453
3979,7369,92
3980,7370,7
3980,7371,453
3980,7372,92
3981,7373,478
3981,7374,92
3983,7375,478
3983,7376,92
3984,7377,459
3984,7378,10
3985,7379,459
3985,7380,10
3986,7381,10
3987,7382,92
3987,7383,10
3988,7384,10
3989,7385,10
3990,7386,329
3990,7387,478
3992,7388,10
3992,7389,485
3993,7390,10
3993,7391,485
3994,7392,482
3995,7393,329
3995,7394,420
3996,7395,363
3996,7396,388
3996,7397,80
3997,7398,10
3997,7399,49
3997,7400,
3998,7401,34
3998,7402,401
3999,7403,532
3999,7404,445
4001,7405,527
4001,7406,324
4002,7407,527
4002,7408,436
4002,7409,15
4004,7410,529
4004,7411,518
4004,7412,321
4004,7413,316
4005,7414,533
4005,7415,216
4006,7416,10
4006,7417,327
4007,7418,159
4008,7419,530
4009,7420,59
4010,7421,535
4011,7422,441
4011,7423,257
4012,7424,445
4012,7425,92
4013,7426,10
4013,7427,134
4013,7428,528
4013,7429,92
4014,7430,92
4014,7431,321
4014,7432,530
4014,7433,80
4015,7434,321
4015,7435,536
4015,7436,80
4015,7437,92
4016,7438,166
4016,7439,440
4016,7440,92
4017,7441,321
4017,7442,536
4017,7443,80
4017,7444,92
4018,7445,10
4018,7446,459
4019,7447,10
4019,7448,459
4020,7449,90
4020,7450,453
4020,7451,92
4021,7452,90
4021,7453,453
4021,7454,92
4022,7455,445
4022,7456,525
4022,7457,475
4022,7458,92
4023,7459,478
4023,7460,352
4023,7461,92
4024,7462,478
4024,7463,352
4024,7464,92
4025,7465,441
4025,7466,257
4026,7467,10
4026,7468,92
4027,7469,10
4027,7470,92
4028,7471,10
4028,7472,92
4029,7473,457
4029,7474,433
4029,7475,92
4030,7476,457
4030,7477,433
4030,7478,92
4031,7479,442
4031,7480,142
4031,7481,103
4031,7482,257
4032,7483,363
4032,7484,10
4032,7485,92
4033,7486,363
4033,7487,10
4034,7488,63
4034,7489,482
4034,7490,92
4035,7491,63
4035,7492,482
4035,7493,92
4036,7494,401
4036,7495,321
4036,7496,92
4037,7497,401
4037,7498,321
4037,7499,92
4038,7500,439
4038,7501,476
4038,7502,92
4039,7503,439
4039,7504,476
4039,7505,92
4040,7506,477
4040,7507,10
4041,7508,42
4043,7509,453
4043,7510,537
4044,7511,522
4046,7512,80
4046,7513,317
4046,7514,475
4047,7515,520
4048,7516,10
4048,7517,530
4048,7518,321
4050,7519,482
4050,7520,518
4051,7521,538
4052,7522,371
4053,7523,10
4054,7524,10
4055,7525,10
4056,7526,10
4057,7527,10
4057,7528,420
4057,7529,92
4058,7530,10
4058,7531,539
4058,7532,92
4059,7533,361
4059,7534,10
4059,7535,92
4060,7536,10
4060,7537,92
4061,7538,321
4061,7539,530
4061,7540,80
4061,7541,92
4062,7542,321
4062,7543,536
4062,7544,80
4062,7545,92
4063,7546,321
4063,7547,536
4063,7548,80
4063,7549,92
4064,7550,321
4064,7551,536
4064,7552,80
4064,7553,92
4065,7554,440
4065,7555,512
4065,7556,103
4065,7557,92
4066,7558,440
4066,7559,512
4066,7560,103
4066,7561,257
4067,7562,442
4067,7563,142
4067,7564,103
4067,7565,257
4068,7566,441
4068,7567,257
4069,7568,445
4069,7569,475
4069,7570,92
4070,7571,10
4070,7572,134
4070,7573,343
4070,7574,528
4070,7575,257
4071,7576,10
4071,7577,134
4071,7578,528
4071,7579,5
4071,7580,92
4072,7581,352
4072,7582,478
4072,7583,92
4073,7584,478
4073,7585,352
4073,7586,379
4073,7587,63
4073,7588,257
4074,7589,90
4074,7590,453
4074,7591,92
4075,7592,90
4075,7593,453
4075,7594,420
4075,7595,476
4075,7596,542
4075,7597,92
4076,7598,543
4076,7599,
4077,7600,458
4077,7601,457
4077,7602,92
4078,7603,457
4078,7604,458
4078,7605,92
4079,7606,10
4079,7607,321
4079,7608,92
4080,7609,10
4080,7610,92
4081,7611,10
4081,7612,92
4082,7613,63
4082,7614,482
4082,7615,92
4083,7616,63
4083,7617,482
4083,7618,92
4084,7619,439
4084,7620,476
4084,7621,92
4085,7622,439
4085,7623,476
4085,7624,313
4085,7625,92
4086,7626,474
4086,7627,92
4087,7628,474
4087,7629,92
4088,7630,363
4088,7631,10
4088,7632,92
4089,7633,363
4089,7634,10
4089,7635,92
4091,7636,10
3779,7637,10
3779,7638,92
4049,7639,10
4049,7640,92
4045,7641,10
4045,7642,92
4042,7643,457
4042,7644,433
4042,7645,92
4000,7646,457
4000,7647,433
4000,7648,92
3780,7649,442
3780,7650,544
3780,7651,257
4092,7652,363
4092,7653,10
4092,7654,92
4093,7655,363
4093,7656,10
4093,7657,92
4094,7658,441
4094,7659,257
4095,7660,474
4095,7661,92
4096,7662,474
4096,7663,92
4097,7664,474
4097,7665,92
4098,7666,474
4098,7667,92
4099,7668,439
4099,7669,476
4099,7670,92
4100,7671,439
4100,7672,476
4100,7673,92
4101,7674,63
4101,7675,482
4101,7676,92
4102,7677,63
4102,7678,482
4102,7679,92
4103,7680,440
4103,7681,92
4104,7682,440
4104,7683,92
4105,7684,321
4105,7685,536
4105,7686,80
4105,7687,92
4106,7688,321
4106,7689,536
4106,7690,80
4106,7691,92
4107,7692,321
4107,7693,536
4107,7694,80
4107,7695,92
4108,7696,401
4108,7697,357
4108,7698,92
4109,7699,445
4109,7700,475
4109,7701,525
4109,7702,92
4110,7703,445
4110,7704,525
4110,7705,475
4110,7706,92
4111,7707,10
4111,7708,134
4111,7709,528
4111,7710,92
4112,7711,478
4112,7712,352
4112,7713,92
4113,7714,478
4113,7715,352
4113,7716,92
4114,7717,7
4114,7718,453
4114,7719,92
4115,7720,7
4115,7721,453
4115,7722,92
4003,7723,10
4003,7724,321
4003,7725,536
4003,7726,92
4116,7727,10
4116,7728,327
4116,7729,478
4116,7730,420
4116,7731,92
4117,7732,10
4117,7733,42
4117,7734,92
4118,7735,10
4118,7736,436
4118,7737,92
4119,7738,10
4119,7739,108
4119,7740,92
4120,7741,10
4120,7742,319
4120,7743,363
4120,7744,545
