Available,CopiesNo,EndMonth,ISSN,JournalID,Language,Number,PhotocopiesNo,Publisher,Shelf,StartMonth,Subscriber,Theme,Title,Volume,Year
1,1,,0360-0300,4799,english,4,0,acm,g121,12,cs,a survey and analysis of electronic healthcare record standards / when and how to develop domain-specific languages / feature-based similarity search in 3d object databases,acm computing surveys,37,2005
1,1,,0010-4884,4800,english,4,0,acm,g121,4,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,47,2006
1,1,,0018-9235,4801,english,4,0,ieee,g123,4,cs,the top 10 tech cars,ieee spectrum,43,2006
1,1,,0001-0782,4802,english,4,0,acm,g121,4,cs,supporting exploratory search,communications of the acm,49,2006
1,1,,1044-7318,4803,english,2,0,lawrence erbaum associates,g121,,cs,articles: creativity support tools: report from a u.s. national science foundation sponsored workshop / a process-oriented interactive design environment for automatic user-interface adaptation / enhnacing the minority discipline in the it industry: a survey of usability and user-centered design practice / query-by-object interface for information requirement elicitation in m-commerce,international journal of human-computer interaction,20,2006
1,1,,0018-9162,4804,english,4,0,ieee computer society,g123,4,cs,engineering clinical software,ieee computer,39,2006
1,1,,0360-0300,4805,english,3,0,acm,g121,9,cs,power reduction techniques for microprocessor systems / survey and taxonomy of packet classification techniques,acm computing surveys,37,2005
1,1,,0018-9162,4806,english,5,0,ieee computer society,g123,5,cs,future operating systems / programming paradigms,ieee computer,39,2006
1,1,,0018-9235,4807,english,5,0,ieee,g123,5,cs,"bandwidth unlimited: someday, phone, tv, and internet will come into your housed through one fiber-optic cable",ieee spectrum,43,2006
1,1,,0010-4884,4808,english,5,0,acm,g121,5,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,47,2006
1,1,,09535438,4809,english,3,0,elsevier,g121,5,cs,special issue: human factors in personalised systems and services,interacting with computers,18,2006
1,1,,0001-0782,4810,english,3,0,acm,g121,3,cs,self-managed systems: computaional thinking / implementing an erp upgrade / the operational executive sponsor / argumentation support,communications of the acm,49,2006
1,1,,0018-9235,4811,english,6,0,ieee,g123,6,cs,wizard of watts,ieee spectrum,43,2006
1,1,,1089-7771,4812,english,3,0,ieee,g121,7,cs,special section on mining biomedical data,ieee transactions on information technology in biomedicine,10,2006
1,1,,0010-4884,4813,english,6,0,acm,g121,6,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,47,2006
1,1,,0018-9162,4814,english,6,0,ieee computer society,g123,6,cs,information system security and privacy / rules for developing safety -critical code / the data doughnut and the software hole,ieee computer,39,2006
1,1,,0942-4962,4815,english,11,0,acm,g123,11,cs,regular papers: analogies based video editing / multimedia and firewalls: a performance perspective  / an adaptive web-base layout structure for small devices / a generalised temporal context model for classifying image collections,multimedia systems,10,2005
1,1,,1064-8046,4816,english,2,0,human factors and ergonomics society,g121,15,cs,a checklist for crew resource management training,ergonomics in design,14,2006
1,1,,0955-792x,4817,english,3,0,oxford journals,g122,6,δείγμα,original articles: a syntax-based approach to reasoning about action and belief update / proof systems for insitutional logic,journal of logic and compuation,16,2006
1,1,8,1072-5220,4818,english,4,0,acm,g123,7,cs,special section edited by bruno von niman & manfred tscheligi gadgets 06 communication takes center stage.,interactions,13,2006
1,1,6,1072-5220,4819,english,3,0,acm,g123,5,cs,a contradiction in terms? hci + security,interactions,13,2006
1,1,4,1072-5220,4820,english,2,0,acm,g123,3,cs,offshoring? welcome to the new global village,interactions,13,2006
1,1,,0018-9235,4821,english,7,0,ieee,g123,7,cs,id theft costs hundreds of billions a year. this may be your best protection,ieee spectrum,43,2006
1,1,,09535438,4822,english,4,0,elsevier,g121,7,cs,special theme: papers from special editorial board members.,interacting with computers,18,2006
1,1,,0010-4884,4823,english,7,0,acm,g121,7,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,47,2006
1,1,,0001-0782,4824,english,5,0,acm,g121,5,cs,two decades of the language-action perspective / the web of system performance / scoping identity theft,communications of the acm,49,2006
1,1,,1044-7318,4825,english,3,0,lawrence erbaum associates,g121,,cs,special issue: hci innovations in korea,international journal of human-computer interaction,20,2006
1,1,,0018-9235,4826,english,9,0,ieee,g123,9,cs,"a special report: unlocking the terrorist mind: five years after 9/11, technology pervades efforts to counter terrorist threats.",ieee spectrum,43,2006
1,1,,1073-0516,4827,english,1,0,acm,g121,3,cs,blur fioltration to preserve privacy for human-based video-conferencing / queueing network-model human processor (qn-mhp): a computational architecture for multitask performance in human-machine systems / physuically large displays improve performance on spatial tasks,acm transactions on computer-human interaction,13,2006
1,1,,0004-5411,4828,english,2,0,acm,g121,3,cs,special issue 2004 pods,journal of the acm,53,2006
1,1,,0010-4884,4829,english,9,0,acm,g121,9,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,47,2006
1,1,,0360-0300,4830,english,1,0,acm,g121,3,cs,"a survey on research and practices of network-on-chip / graph mining: laws, generators, and algorithms / a taxonomy of data grids for distributed data sharing, management, and processing",acm computing surveys,38,2006
1,1,10,1072-5220,4831,english,5,0,acm,g123,9,cs,"special section edited by bruno von niman, part 2: the science of gadgetry.",interactions,13,2006
1,1,,0018-9235,4832,english,8,0,ieee,g123,8,cs,"in your eyes: spectacular displays for handheld gadgets are coming, thanks to new technology that exploits the quirks of human vision.",ieee spectrum,43,2006
1,1,,0010-4884,4833,english,8,0,acm,g121,8,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,47,2006
1,1,,1055-4181,4834,engish,2,0,ios press,g121,,cs,"contents: evaluation of bath grab bar placement for older adults / environmental barriers, functional limitations, and housing satisfaction among order people in sweden: a longitudinal perspective on housing accessibility / convergence of assistive devices and mainstream products: keys to university participation in research, development and commercialisation",technology and disability,18,2006
1,1,,0360-0300,4835,english,2,0,acm,g121,,cs,adaptive information extraction /association mining / invetred files for text search engines,acm computing surveys,38,2006
1,1,,1383669x,4836,english,2,0,acm press,g123,4,cs,special issue on foundations of mobile computing,mobile networks and applications,11,2006
1,1,,0004-5411,4837,english,3,0,acm,g121,5,cs,papers on algorithms and data structures / algorithm design / computational biology / distributed computing / language and parsing / online algorithms / programming languages / quantum computation,journal of the acm,53,2006
1,1,,0018-9162,4839,english,7,0,ieee computer society,g123,8,cs,"csidc finals, web search engines / sensor networks",ieee computer,39,2006
1,1,,0018-9162,4840,english,7,0,ieee computer society,g123,7,cs,globalisation: across the great divide / globalisation and the future of standardisation / making software agents user-friendly,ieee computer,39,2006
1,1,,1383669x,4841,english,1,0,acm press,g123,2,cs,special issue on recent advances in wireless networking,mobile networks and applications,11,2006
1,1,,0001-0782,4842,english,6,0,acm,g121,6,cs,hacking and innovation: copyright standards,communications of the acm,49,2006
1,1,,1383669x,4843,english,3,0,acm press,g123,6,cs,"special issue on modeling and optimization in mobile, ad hoc and wireless networks",mobile networks and applications,11,2006
1,1,,0018-9162,4844,english,9,0,ieee computer society,g123,9,cs,urbanm computing,ieee computer,39,2006
1,1,,0001-0782,4845,english,7,0,acm,g121,7,cs,services science: infopclut: principles of problem solving / managerial it unconsiousness,communications of the acm,49,2006
1,1,,1044-7318,4846,english,1,0,lawrence erbaum associates,g121,,cs,eye-gaza input vesrus mouse: cursor control as a function od age / design and evaluation of visualisation support to facilitate association rules modeling / a study on the factors that improve the velocity of a vitual reality -based vehicle simulation,international journal of human-computer interaction,21,2006
1,1,,1064-8046,4847,english,3,0,human factors and ergonomics society,g121,16,cs,designing children's furniture and computers for school and home,ergonomics in design,14,2006
1,1,,0004-5411,4848,english,4,0,acm,g121,7,cs,papers on computational biology / computational complexity / graph algorithms / language constructs and features,journal of the acm,53,2006
1,1,,0010-4884,4849,english,10,0,acm,g121,10,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,47,2006
1,1,,0018-9235,4850,english,10,0,ieee,g123,10,cs,robo surgeon,ieee spectrum,43,2006
1,1,,1073-0516,4851,english,2,0,acm,g121,6,cs,user interfaces for privacy agents / zooming verus multiple window interfaces: cognitive costs iof visual comparisons / economic and subjective measures of the perceived value of aesthetics and usability / investigating interaction in cave virtual environments / spatial graph grammars for graphical user interfaces,acm transactions on computer-human interaction,13,2006
1,1,,0360-0300,4852,english,3,0,acm,g121,,cs,"hands on, simulated, and remote laboratories: a comparative litarature review / symmetry in temporal logic model checking / implementing sorting in database systems",acm computing surveys,38,2006
1,1,,0010-4884,4853,english,11,0,acm,g121,11,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,47,2006
1,1,,1383669x,4854,english,4,0,acm press,g123,8,cs,monet special issue on uwb foe sensor networks / monet special issue on soft radio enabled heterogenous wireless networks,mobile networks and applications,11,2006
1,1,12,1072-5220,4855,english,6,0,acm,g123,11,cs,waits & measures: quantifying usability,interactions,13,2006
1,1,,0018-9235,4856,english,11,0,ieee,g123,11,cs,the firefox kid blake ross hel[ped thump microsoft in the browser wars,ieee spectrum,43,2006
1,1,,0018-9162,4857,english,10,0,ieee computer society,g123,10,cs,software engineering,ieee computer,39,2006
1,1,,0001-0782,4858,english,8,0,acm,g121,8,cs,music information retrieval / the power of pair programming / biometric marketing / changing the software engineering paradigm,communications of the acm,49,2006
1,1,,1383669x,4859,english,5,0,acm press,g123,10,cs,special issue on broadband wireless networking,mobile networks and applications,11,2006
1,1,,1044-7318,4860,english,2,0,lawrence erbaum associates,g121,,cs,special issue: the interplay between usability evaluation and user interaction design,international journal of human-computer interaction,21,2006
1,1,,0018-9162,4861,english,11,0,ieee computer society,g123,11,cs,system-level science: grid computing and web services,ieee computer,39,2006
1,1,,0018-9235,4862,english,12,0,ieee,g123,12,cs,unleash the beast: how the hottest game company conquered the sony playstation 3 and its fiendish new processor,ieee spectrum,43,2006
1,1,,0010-4884,4863,english,12,0,acm,g121,12,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,47,2006
1,1,,0010-4884,4864,english,1,0,acm,g121,1,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,48,2007
1,1,,0018-9235,4865,english,1,0,ieee,g123,1,cs,winners & loosers 2007,ieee spectrum,44,2006
1,1,,1055-4181,4866,engish,3,0,ios press,g121,,cs,the voice recognition system as a wy of accessing the computer for people with physical standards as usual / information visualisation in the user interface for augmentative and alternative communication,technology and disability,18,2006
1,1,,0004-5411,4867,english,5,0,acm,g121,9,cs,papers on complexity theory / compuational biology / computational complexity / machine learning / graph algorithms / online algorithms,journal of the acm,53,2006
1,1,,1073-0516,4868,english,3,0,acm,g121,9,cs,special issue on information systems for aging society,acm transactions on computer-human interaction,13,2006
1,1,,0001-0782,4869,english,9,0,acm,g121,9,cs,privacy and security in highly dynamic systems: accounting with vulnerabilities associated with increased mobility,communications of the acm,49,2006
1,1,,0018-9162,4870,english,1,0,ieee computer society,g123,1,cs,outlook / president's message / the wave of the future / an information avalanche,ieee computer,40,2007
1,1,2,1072-5220,4871,english,1,0,acm,g123,1,cs,user assistance and hci. also in this issue: sysadmins are users too / navigation for a sea of choices / the right task for the job / learning from computers games / mad libs for designers,interactions,14,2007
1,1,,0001-0782,4872,english,10,0,acm,g121,10,cs,flexible and distributed software processes,communications of the acm,49,2006
1,1,,0360-0300,4873,english,4,0,acm,g121,,cs,realization of natural language interfaces using lazy functional programming / propositional satisfiability and constraint programming: a comparative survey / object tracking: a survey,acm computing surveys,38,2006
1,1,,1073-0516,4874,english,4,0,acm,g121,12,cs,chatting with teenagers: considering the place of chat technologies in teen life / transparent adaptation of single-user applications for multi-user real-time collaboration,acm transactions on computer-human interaction,13,2006
1,1,,1055-4181,4875,engish,4,0,ios press,g121,,cs,special issue: virtual reality and disability,technology and disability,18,2006
1,1,,0010-4884,4876,english,2,0,acm,g121,2,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,48,2007
1,1,,1383669x,4877,english,6,0,acm press,g123,12,cs,special issue on reconfigurable radio technologies in support  of  ubiquitous seamless computing,mobile networks and applications,11,2006
1,1,,0010-4884,4878,english,3,0,acm,g121,3,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,48,2007
1,1,,0018-9235,4879,english,3,0,ieee,g123,3,cs,"me&my rfids: i open my door, unlock my car, and log in to my computer by waving my hand.",ieee spectrum,44,2007
1,1,,0004-5411,4880,english,6,0,acm,g121,11,cs,papers on gryptographic disitributed computations / data structures and algorithms / logic in computer science / operations research,journal of the acm,53,2006
1,1,,1064-8046,4881,english,1,0,human factors and ergonomics society,g121,13,cs,"potential capabilities in a future, augmented cockpit",ergonomics in design,15,2007
1,1,4,1072-5220,4882,english,2,0,acm,g123,3,cs,25 years of chi conferences a photograpic essay,interactions,14,2007
1,1,,0018-9162,4883,english,2,0,ieee computer society,g123,2,cs,network security,ieee computer,40,2007
1,1,,0001-0782,4885,english,11,0,acm,g121,11,cs,entertainment networking: intra-domain network security,communications of the acm,49,2006
1,1,,1055-4181,4886,engish,1,0,ios press,g121,,cs,orientation systems to support indoor travel by persons with multiple disabilities: technical aspects and applicability issues / design and development of a new sensor system for assistive powered wheelchairs / exploring the attitudes to environmental control systems of people with physical disabilities: a grounded theory approach,technology and disability,19,2007
1,1,,0018-9235,4887,english,2,0,ieee,g123,2,cs,mystery man: crime scene investigator andrew paris uses high tech to catch crooks. he has on of the ten dream jobs for 2007.,ieee spectrum,44,2007
1,1,,,4888,,0,0,,,,,,h,0,0
1,1,,0018-7208,4889,english,0,0,human factors and ergonomics society,g121,,cs,cd-rom,human factors,48,2006
1,1,,1383669x,4890,english,1,0,acm press,g123,2,cs,special isue on next generation wireless technologies,mobile networks and applications,12,2007
1,1,,0001-0782,4891,english,1,0,acm,g121,1,cs,"the patent holder's dilemma: buy, sell or troll?",communications of the acm,50,2007
1,1,,0018-9235,4892,english,4,0,ieee,g123,4,cs,top 10 tech cars,ieee spectrum,44,2007
1,1,,0018-9162,4893,english,4,0,ieee computer society,g123,4,cs,management,ieee computer,40,2007
1,1,,0018-9235,4894,english,5,0,ieee,g123,5,cs,the man who loved algorithms,ieee spectrum,44,2007
1,1,,0010-4884,4895,english,4,0,acm,g121,4,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,48,2007
1,1,,0004-5411,4896,english,1,0,acm,g121,,cs,papers on database theory / logic in computer science / online and approximation algorithms / quantum computing,journal of the acm,54,2007
1,1,,0001-0782,4897,english,12,0,acm,g121,12,cs,what can context do for web services?/ website success metrics / frameworks for advanced procurement auction markets / exploring the spl approach to systems development,communications of the acm,49,2006
1,1,,0270-5311,4900,english,1,0,human factors and ergonomics society,g121,,cs,society officers and activities / chapters / technical groups / member listings / articles and bylaws,human factors and ergonomics society directory and yearbook,0,2007-2008
1,1,,0001-0782,4901,english,2,0,acm,g121,2,cs,spam and the ongoing battle for the inbox,communications of the acm,50,2007
1,1,,0360-0300,4903,english,1,0,acm,g121,4,cs,a survey on peer-to-peer key management for mobile ad hoc networks / compressed full-text indexes / survey of newtork-based mechanisms countering the dos and ddos problems.,acm computing surveys,39,2007
1,1,,0001-0782,4904,english,3,0,acm,g121,3,cs,time-critical information services / the effects of online ads / mortality play,communications of the acm,50,2007
1,1,,0010-4884,4905,english,5,0,acm,g121,5,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,48,2007
1,1,,0018-9162,4906,english,5,0,ieee computer society,g123,5,cs,human-centered computing: working class hero / building web / embedded stereo-vision systems,ieee computer,40,2007
1,1,,0004-5411,4907,english,2,0,acm,g121,4,cs,papers on database theory / formal languages / logic / models of computation,journal of the acm,54,2007
1,1,6,1072-5220,4908,english,3,0,acm,g123,5,cs,business leadership and the ux manager (special section edited by dan rosenberg),interactions,14,2007
1,1,,1055-4181,4909,engish,"2,3",0,ios press,g121,,cs,special issue: technology in dementia care,technology and disability,19,2007
1,1,,1089-7771,4910,english,4,0,ieee,g121,7,cs,special issue on biomedical informatics: research and applications,ieee transactions on information technology in biomedicine,11,2007
1,1,,1073-0516,4911,english,1,0,acm,g121,,cs,model-based evaluation of expertr cell phone menu interaction / approaching and leave-taking: negotiation contact oin computer-mediated communication,acm transactions on computer-human interaction,14,2007
1,1,,0010-4884,4912,english,7,0,acm,g121,7,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,48,2007
1,1,,1044-7318,4913,english,3,0,lawrence erbaum associates,g121,,cs,articles: the effect of rich web portal design and floating animations on visual search / work-domain experts as eval;uators: usability inspection of domain-specific work-support systems / what frustrates screen reader users on the web: a study of 100 blind users / oprimizing heuristic evaluation process in e-commerce: use of tagughi method,international journal of human-computer interaction,22,2007
1,1,,0010-4884,4914,english,6,0,acm,g121,6,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,48,2007
1,1,,0018-9235,4915,english,6,0,ieee,g123,6,cs,"special report megacities : by 2008, more than half of the world's population will live in urban cities. how can we make it work?",ieee spectrum,44,2007
1,1,,0018-9162,4916,english,6,0,ieee computer society,g123,6,cs,multicore: the camino real / apple's iphone / copllaboration environments,ieee computer,40,2007
1,1,,1064-8046,4917,english,2,0,human factors and ergonomics society,g121,15,cs,usability makeover of a cognitive modeling tool,ergonomics in design,15,2007
1,1,,0001-0782,4918,english,6,0,acm,g121,6,cs,"smart business networks: wireless networks, adopting mobile services / a piece of the net's security puzzle / systems modeling and verification tools",communications of the acm,50,2007
1,1,,0018-9162,4919,english,7,0,ieee computer society,g123,7,cs,the boudaries of time / click fraud / consiousness and computers,ieee computer,40,2007
1,1,,0004-5411,4920,english,3,0,acm,g121,,cs,"papers on approximation algorithms / computational complexity / data structures / decisions, uncertainty, and computation",journal of the acm,54,2007
1,1,,0010-4884,4921,english,9,0,acm,g121,9,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,48,2007
1,1,,0004-5411,4922,english,4,0,acm,g121,,cs,papers on approximation algorithms / artificial intelligence / computationla topology / database theory,journal of the acm,54,2007
1,1,,0360-0300,4924,english,2,0,acm,g121,,cs,a taxonomy of suffix array construction algorithms / asurvey of rst invariant image watermarking algorithms / quantum cryptography: a survey,acm computing surveys,39,2007
1,1,,1044-7318,4925,english,1&2,0,lawrence erbaum associates,g121,,cs,special issue: toward ict media design,international journal of human-computer interaction,23,2007
1,1,,0018-9162,4926,english,8,0,ieee computer society,g123,8,cs,search innovations: nist standards / electronic voting / software quality,ieee computer,40,2007
1,1,,0001-0782,4928,english,8,0,acm,g121,8,cs,privacy-ehnanced personalization / wi-fi access by roaming users / modeling the it value paradox / dynamic decision support / the risk of keeping mum,communications of the acm,50,2007
1,1,,0924-1868,4930,english,1-2,0,kluwer academic publishers,g122,,cs,special issue on statistical and probabilistic methods for user modeling,user modeling and user-adpted interaction,17,2007
1,1,,0924-1868,4931,english,3,0,kluwer academic publishers,g122,,cs,papers: a content-collaborative recommender that exploits worlnet-based user profiles for neighborhood formation.,user modeling and user-adpted interaction,17,2007
1,1,,0924-1868,4932,english,4,0,kluwer academic publishers,g122,,cs,papers: navigation behavior models for link structure optimization,user modeling and user-adpted interaction,17,2007
1,1,,0018-9235,4933,english,7,0,ieee,g123,7,cs,the greek cellphone caper,ieee spectrum,44,2007
1,1,,0018-9235,4934,english,9,0,ieee,g123,8,cs,fast forward,ieee spectrum,44,2007
1,1,,0001-0782,4935,english,9,0,acm,g121,9,cs,beyond silicon: new computing paradigms,communications of the acm,50,2007
1,1,,0018-9162,4936,english,9,0,ieee computer society,g123,9,cs,controling the conversation / cs election candidates / ieee president-elect candidates,ieee computer,40,2007
1,1,10,1072-5220,4937,english,5,0,acm,g123,9,cs,societal interfaces: solving problems / affecting change (special section edited by manfred tscheligi).,interactions,14,2007
1,1,,1064-8046,4938,english,3,0,human factors and ergonomics society,g121,16,cs,unresolved problems in accessibility and universal design guidelines,ergonomics in design,15,2007
1,1,,1073-0516,4939,english,2,0,acm,g121,,cs,untangling the usability of fisheye menus / sadle: structural semantics for accessibility and device dependence,acm transactions on computer-human interaction,14,2007
1,1,,0360-0300,4940,english,3,0,acm,g121,,cs,"analysis of topology aggregation techniquesfor qos routing / information fusuin for wirelles sensor networks: methods, models, and classifications",acm computing surveys,39,2007
1,1,,0010-4884,4941,english,10,0,acm,g121,10,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,48,2007
1,1,,0018-9235,4942,english,10,0,ieee,g123,10,cs,"bright move: why google, applied materials, and wal mart are leading the corporate charge into soplar energy",ieee spectrum,44,2007
1,1,,1383669x,4943,english,2-3,0,acm press,g123,6,cs,special issue on pervasive healthcare,mobile networks and applications,12,2007
1,1,,0001-0782,4944,english,10,0,acm,g121,10,cs,"why ""nearshore"" means that distance matters",communications of the acm,50,2007
1,1,,1073-0516,4945,english,3,0,acm,g121,,cs,special issue on computers and accessibility,acm transactions on computer-human interaction,14,2007
1,1,,0018-9162,4946,english,10,0,ieee computer society,g123,10,cs,embedded systems / high performance,ieee computer,40,2007
1,1,12,1072-5220,4948,english,6,0,acm,g123,11,cs,free at last open source: a primer,interactions,14,2007
1,1,,0010-4884,4949,english,11,0,acm,g121,11,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,48,2007
1,1,,0004-5411,4950,english,5,0,acm,g121,,cs,papers on algorithms / artificial intelligence / game theory / programming languages,journal of the acm,54,2007
1,1,,0018-9235,4951,english,11,0,ieee,g123,11,cs,"lord of the geeks: copmmander taco, slashdots big ""daddypants"" knows what you want to know about",ieee spectrum,44,2007
1,1,,0001-0782,4952,english,4,0,acm,g121,4,cs,"is abstraction the key to computing? / hifding data, forencics and anti-forencics / computer support systems / do you do as you think? / flow in games /",communications of the acm,50,2007
1,1,,0001-0782,4953,english,11,0,acm,g121,11,cs,experimental computer science / making knowledge work in virtual teams / e-voting risks / the choice uncertainty principle / information lifecycle management,communications of the acm,50,2007
1,1,,0018-9162,4954,english,11,0,ieee computer society,g123,11,cs,service orientation / enterprise management,ieee computer,40,2007
1,1,,0001-0782,4955,english,12,0,acm,g121,11,cs,creativity support tools: acceleration discovery and innovation / credit card forensics / are your citations clean / powerpoint at 20,communications of the acm,50,2007
1,1,,0018-9162,4956,english,12,0,ieee computer society,g123,12,cs,green computing,ieee computer,40,2007
1,1,,0018-9235,4957,english,12,0,ieee,g123,12,cs,the taser shocks without killing. or does it?,ieee spectrum,44,2007
1,1,,0955-792x,4958,english,5,0,oxford journals,g122,10,δείγμα,special issue: logical formalisation of commonsense reasoning,journal of logic and compuation,17,2007
1,1,,0360-0300,4959,english,4,0,acm,g121,,cs,ontology visualisation methods-a survey / gaussian random number generators / rolap implementations of the data cube,acm computing surveys,39,2007
1,1,,0018-9235,4960,english,1,0,ieee,g123,1,cs,special report winners & loosers 2008,ieee spectrum,45,2008
1,1,,1089-7771,4961,english,1,0,ieee,g121,1,cs,"editorial: applications for pervasive, personal, and personalised health",ieee transactions on information technology in biomedicine,12,2008
1,1,,0004-5411,4962,english,6,0,acm,g121,,cs,papers on computational complexity / data structures and algorithms / distributed computing / randomised algorithms and probabilistic analysis,journal of the acm,54,2007
1,1,,1044-7318,4963,english,3,0,lawrence erbaum associates,g121,,cs,reflections on human-computer interaction: a special issue in honor of ben shneiderman's 60th birhday,international journal of human-computer interaction,23,2007
1,1,,0010-4884,4964,english,12,0,acm,g121,12,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,48,2007
1,1,,1064-8046,4965,english,4,0,human factors and ergonomics society,g121,14,cs,what older adults can teach us about designing better ballots,ergonomics in design,15,2007
1,1,2,1072-5220,4966,english,1,0,acm,g123,1,cs,toward a model of innovation,interactions,15,2008
1,1,,0018-9162,4967,english,1,0,ieee computer society,g123,1,cs,outlook,ieee computer,41,2008
1,1,,0010-4884,4968,english,1,0,acm,g121,1,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,49,2008
1,1,,0001-0782,4969,english,1,0,acm,g121,12,cs,1958-2008,communications of the acm,51,2008
1,1,,0924-1868,4970,english,5,0,kluwer academic publishers,g122,,cs,"papers: inferences, suppositions and explanatory extensions in argument interpretation / predicting time-sharing in mobile interaction",user modeling and user-adpted interaction,17,2007
1,1,,1055-4181,4971,engish,4,0,ios press,g121,,cs,pilot on evaluating social participation following the use of an assistive technology designed to facilitate face-to-face communication between deaf and hearing persons / interactive design-the desire for autonomous upright mobility: a longitudinal case study,technology and disability,19,2007
1,1,,0018-9235,4972,english,2,0,ieee,g123,2,cs,special issue: dream jobs 2008 / sigrid close studies shooting stars with the world's biggest radars,ieee spectrum,45,2008
1,1,,1044-7318,4973,english,1,0,lawrence erbaum associates,g121,,cs,human-centered computing: defining a research agenda / effects of time lag of utterances to communicative actions on embodied interaction with robot and cg character,international journal of human-computer interaction,24,2008
1,1,,0010-4884,4974,english,2,0,acm,g121,2,cs,contents: computer systems organization / software / data / theory of computation / mathematics of computing / information systems / artifficial intelligence / computer graphics / computer applications / mathematics of computing / image processing and computer vision,computing reviews,49,2008
1,1,,1073-0516,4975,english,4,0,acm,g121,,cs,proactive displays: supporting awareness in fluid social environments,acm transactions on computer-human interaction,14,2007
1,1,,0924-1868,4976,english,1-2,0,kluwer academic publishers,g122,,cs,special issue on affective modeling and adaptation,user modeling and user-adpted interaction,18,2008
1,1,,1044-7318,4977,english,2,0,lawrence erbaum associates,g121,,cs,special issue: social interactive television,international journal of human-computer interaction,24,2008
1,1,4,1044-7318,4978,english,3,0,lawrence erbaum associates,g121,3,cs,articles: application of systematic-structural theory of activity in the development of predictive modelsof user performance / a comparative study between between tablet and laptop pcs: user satisfation and preferences,international journal of human-computer interaction,24,2008
1,1,,0001-0782,4979,english,4,0,acm,g121,4,cs,the psychology of security,communications of the acm,51,2008
1,1,2,1830-8664,4980,english,2,0,european commisison,g121,2,cs,biology and medicine / energy / environment / it and telecommunications / industrial technologies,research eu,0,2008
1,1,,0001-0782,4981,english,3,0,acm,g121,3,cs,"urban sensing out of the woods: mobile gaming / just say a class defines a data type / the illusion of security / patterns, symmetry and symmetry breaking",communications of the acm,51,2008
