BookID,BooksReaderID,DateIssued,ReaderID,ReturnedDate,Type
2833,897,2005-02-04 00:00:00.0,111,,copy
1236,898,2005-02-04 00:00:00.0,111,,copy
2062,899,2005-02-04 00:00:00.0,111,,copy
1437,900,2005-02-04 00:00:00.0,111,,copy
1863,901,2005-02-04 00:00:00.0,111,,copy
1099,902,2005-02-04 00:00:00.0,111,,copy
335,903,2005-02-04 00:00:00.0,111,,copy
209,904,2005-02-04 00:00:00.0,111,,copy
2438,909,2005-02-14 00:00:00.0,111,,copy
3001,910,2005-02-14 00:00:00.0,111,,copy
2165,911,2005-02-14 00:00:00.0,111,,copy
2054,912,2005-02-14 00:00:00.0,111,,copy
1418,913,2005-02-14 00:00:00.0,111,,copy
1419,914,2005-02-14 00:00:00.0,111,,copy
1417,915,2005-02-14 00:00:00.0,111,,copy
3461,920,2005-03-01 00:00:00.0,22,,copy
2742,929,2005-05-12 00:00:00.0,73,,copy
3499,931,2005-06-30 00:00:00.0,11,,copy
3507,933,2005-11-25 00:00:00.0,102,,copy
3512,937,2006-06-02 00:00:00.0,42,,copy
3515,939,2006-03-02 00:00:00.0,42,,copy
3518,944,2006-05-08 00:00:00.0,101,,copy
3519,945,2006-05-27 00:00:00.0,8,,copy
3526,952,2006-08-04 00:00:00.0,94,,copy
3529,954,2006-10-26 00:00:00.0,93,,copy
3530,955,2006-10-26 00:00:00.0,93,,copy
3532,956,2006-11-02 00:00:00.0,8,,copy
3531,957,2006-11-02 00:00:00.0,8,,copy
3548,960,2007-01-16 00:00:00.0,111,,copy
3549,961,2007-01-16 00:00:00.0,111,,copy
3550,962,2007-01-16 00:00:00.0,111,,copy
3551,963,2007-01-16 00:00:00.0,111,,copy
3552,964,2007-01-16 00:00:00.0,111,,copy
3547,965,2007-01-16 00:00:00.0,111,,copy
3223,967,2007-02-15 00:00:00.0,112,,copy
1507,969,2007-03-07 00:00:00.0,89,,copy
2578,970,2007-03-13 00:00:00.0,89,,copy
3559,972,2007-05-30 00:00:00.0,11,,copy
3340,977,2007-08-01 00:00:00.0,93,,copy
3555,978,2007-08-01 00:00:00.0,93,,copy
3488,979,2007-08-01 00:00:00.0,93,,copy
3506,980,2007-10-04 00:00:00.0,122,,copy
3545,981,2007-10-04 00:00:00.0,122,,copy
3542,982,2007-10-04 00:00:00.0,122,,copy
3504,983,2007-10-04 00:00:00.0,122,,copy
3546,984,2007-10-04 00:00:00.0,122,,copy
3566,986,2007-10-05 00:00:00.0,122,,copy
3568,987,2007-10-05 00:00:00.0,122,,copy
3569,988,2007-10-05 00:00:00.0,122,,copy
3599,993,2008-03-07 00:00:00.0,93,,copy
3606,994,2008-06-03 00:00:00.0,11,,copy
3614,995,2008-09-19 00:00:00.0,59,,copy
3618,996,2009-01-19 00:00:00.0,11,,copy
1635,1001,,23,,
3646,1002,2010-06-16 00:00:00.0,23,,copy
3638,1003,2010-06-16 00:00:00.0,23,,copy
3644,1004,2010-06-16 00:00:00.0,23,,copy
3643,1005,2010-06-16 00:00:00.0,42,,copy
3642,1006,2010-06-16 00:00:00.0,42,,copy
3636,1007,2010-06-16 00:00:00.0,42,,copy
3639,1008,2010-06-16 00:00:00.0,42,,copy
3648,1009,2010-06-16 00:00:00.0,42,,copy
3649,1010,2010-06-24 00:00:00.0,72,,copy
3649,1012,2010-06-24 00:00:00.0,42,,copy
3650,1013,2010-06-24 00:00:00.0,11,,copy
3649,1014,2010-06-24 00:00:00.0,128,,copy
3649,1015,2010-06-24 00:00:00.0,129,,copy
3649,1016,2010-06-24 00:00:00.0,126,,copy
3649,1017,,127,,
3649,1018,2010-06-24 00:00:00.0,125,,copy
3658,1020,2011-01-14 00:00:00.0,127,,copy
3659,1021,2011-02-21 00:00:00.0,42,,copy
3660,1022,2011-03-28 00:00:00.0,42,,copy
3662,1023,2011-04-12 00:00:00.0,42,,copy
3361,1024,2016-02-18 00:00:00.0,124,,copy
2461,1025,2016-02-18 00:00:00.0,124,,copy
3665,1027,2011-06-09 00:00:00.0,42,,copy
3713,1031,2012-03-08 00:00:00.0,42,,copy
227,1033,2012-06-05 00:00:00.0,11,,copy
1579,1034,,11,,
3003,1035,2012-06-05 00:00:00.0,11,,copy
1661,1036,2012-06-05 00:00:00.0,11,,copy
337,1037,,11,,
3717,1038,2012-06-05 00:00:00.0,11,,copy
2686,1039,2012-06-05 00:00:00.0,11,,copy
3715,1040,2012-06-05 00:00:00.0,11,,copy
205,1041,2012-06-05 00:00:00.0,118,,copy
3718,1042,2012-06-05 00:00:00.0,11,,copy
3720,1043,2012-06-29 00:00:00.0,112,,copy
2150,1044,,42,,
3722,1045,2012-07-27 00:00:00.0,42,,copy
3721,1046,2012-07-27 00:00:00.0,42,,copy
3729,1048,2012-10-01 00:00:00.0,11,,copy
3735,1049,2012-01-24 00:00:00.0,42,,copy
86,1050,2013-01-28 00:00:00.0,42,,copy
3736,1051,2013-02-14 00:00:00.0,94,,copy
3737,1052,2013-02-14 00:00:00.0,94,,copy
3332,1053,2013-04-05 00:00:00.0,113,,copy
1756,1054,,11,,
1846,1055,2013-05-20 00:00:00.0,37,,copy
1445,1056,2013-05-20 00:00:00.0,37,,copy
3741,1057,2013-05-20 00:00:00.0,11,,copy
2763,1058,,11,,
3740,1059,2013-05-20 00:00:00.0,11,,
3742,1060,2013-05-21 00:00:00.0,11,,copy
2193,1061,2013-05-21 00:00:00.0,11,,copy
1734,1062,2013-05-21 00:00:00.0,11,,copy
3181,1063,2013-05-21 00:00:00.0,11,,copy
2924,1064,2013-05-21 00:00:00.0,11,,copy
1064,1065,2013-05-21 00:00:00.0,11,,copy
3744,1066,2013-06-10 00:00:00.0,112,,copy
3747,1067,2013-12-04 00:00:00.0,23,,copy
3666,1068,2016-01-20 00:00:00.0,113,,copy
3871,1069,2016-01-21 00:00:00.0,113,,copy
3870,1070,2016-01-21 00:00:00.0,113,,copy
3869,1071,2016-01-21 00:00:00.0,113,,copy
3868,1072,2016-01-21 00:00:00.0,113,,copy
3834,1073,2016-01-21 00:00:00.0,113,,copy
3819,1074,2016-01-21 00:00:00.0,113,,copy
3835,1075,2016-01-21 00:00:00.0,113,,copy
3821,1076,2016-01-21 00:00:00.0,113,,copy
3831,1077,2016-01-21 00:00:00.0,113,,copy
3849,1078,2016-01-21 00:00:00.0,113,,copy
3853,1079,2016-01-21 00:00:00.0,113,,copy
3855,1080,2016-01-21 00:00:00.0,113,,copy
3852,1081,2016-01-21 00:00:00.0,113,,copy
3861,1082,2016-01-21 00:00:00.0,113,,copy
3860,1083,2016-01-21 00:00:00.0,113,,copy
3859,1084,2016-01-21 00:00:00.0,113,,copy
3856,1085,2016-01-21 00:00:00.0,113,,copy
3813,1086,2016-01-21 00:00:00.0,113,,copy
3810,1087,2016-01-21 00:00:00.0,113,,copy
3811,1088,2016-01-21 00:00:00.0,113,,copy
3812,1089,2016-01-21 00:00:00.0,113,,copy
3488,1090,2016-01-21 00:00:00.0,113,,copy
3865,1091,2016-01-21 00:00:00.0,113,,copy
3866,1092,2016-01-21 00:00:00.0,113,,copy
3867,1093,2016-01-21 00:00:00.0,113,,copy
3809,1094,2016-01-21 00:00:00.0,113,,copy
3825,1095,2016-01-21 00:00:00.0,113,,copy
3755,1096,2016-01-21 00:00:00.0,113,,copy
3875,1097,2016-01-21 00:00:00.0,113,,copy
3874,1098,2016-01-21 00:00:00.0,113,,copy
