source_db,old_topic_id,old_topic_name,new_book_topic_id
db2,344,Animation,f77f947e-939b-4c9c-ada5-ace0ad50a903
db2,345,Instructional Systems,bd74d82b-77a1-4668-aab6-8d1b0e4d2843
db2,346,Decision Making,cccf1fa1-e8d8-4f30-a409-8f2f3d11ba85
db2,347,Computer-aided design,7f1c47e4-76f9-4dbb-a306-caafebec0ff9
db2,348,Task Analysis,a61adbd9-c666-46bf-bcb4-3a8f4255f117
db2,349,Wearable Computers,aa9323de-7800-4368-b266-2b6b03cf50d7
db2,350,Markup Languages,c7b9d5e2-4a03-48b1-8ce3-4ebbf51a104e
db2,351,International Studies,8f97ae92-9eea-4be1-aeb0-7b48ff6ac28b
db2,352,Collaboration,b2caa557-630f-4ddc-8fe8-f28f2ddecedc
db2,353,Web ,942c77d9-c5bc-43e3-9fcb-179388998a7b
db2,354,XML,5b458809-cec5-478b-ab5e-da4ad873f2df
db2,355,SQL,c15d1f30-72c4-416b-835e-887c62fd7b7d
db2,356,Signs/Symbols,dffdc2f4-5a95-487e-96da-6c72d0417c3d
db2,357,Computing Systems,727b83af-58d7-44ea-9c64-a5634f3a851a
db2,358,Pictorial Symbols,f8931388-d24c-45c8-9e20-df5f0135ec45
db2,359,Machine Learning,61994aef-f902-43d4-836f-4f55d8bbb83d
db2,360,Empirical Evaluation,440fec78-5e19-418b-9785-83177bfc70ca
db2,361,Adaptive Systems,7694c58c-b804-4cd6-a8a5-4cedde26f684
db2,362,Contracts,43e35e96-ae87-495f-89b3-ee04a0ca40e9
db2,363,Universal Access,f4588b7f-e797-4fee-8259-915870e8430b
db2,364,Industrial Engineering,ed52df76-7946-4997-942e-0887a82c4314
db2,365,Medical Informatics,d3a800d5-141d-48a4-9ac5-649cb305b096
db2,366,Special Education,0b4739f6-2acd-48f5-8bd1-32b46d9755f5
db2,367,Game-Based learning,8389db0d-bdee-4269-a6c5-edc9f14bfea0
db2,368,XSLT,e320f75b-0de4-4fc9-8212-2fb56a3e55e4
db2,369,Human Communication,e8f8487e-c51c-450c-be8a-f845672ed29e
db2,370,Cybernetics,c0f570f5-b133-472c-8afa-c7464c08947d
db2,371,Presentation,dc364d3c-7784-4862-90b3-ba76549b8473
db2,372,Semantic Web,c240117a-e56d-418a-97f8-6a8799980a39
db2,373,Image Education,e56fe1be-db10-40b4-a6e6-6d056c1b0859
db2,374,Design for All,43962c51-23db-48d1-af0a-44798fa4a839
db2,375,Software Design,5398b666-6f3a-45b3-931b-2103806ecc15
db2,376,Support Systems,4b648ec9-8094-470e-a575-5482f5de7708
db2,377,ICT,920bcf40-f624-4155-bbc1-e8a5c0ec0c4f
db2,378,Uniquitous Computing,ad57e8dd-74ab-4fe0-ab61-9757d4858182
db2,379,Ubiquitous Computing,30673f48-4ce7-4ed4-a00d-72067b3dc339
db2,380,Numerical simulation,74cf5dfb-95e8-4af4-b171-97dc537fca97
db2,381,Human Engineering,b72bf82a-90d6-4c7b-8ea5-cc14048fd8ce
db2,382,System Design,2b7dd80d-4cf2-47be-8957-d5765a08cc6b
db2,383,Research,d1bfb082-ed24-47a5-ba39-c8c95c28fbfa
db2,384,mobile communication,55176cfe-d67d-4b12-84db-0327ddbd0052
db2,385,C++,0b1bfc0d-7c43-4bd3-ad5e-4e35f9caea91
db2,386,C#,0c2b598c-e563-43f3-8a1f-72d47db4841e
db2,388,Inclusive design,f01ae14b-59db-42a0-a3a6-90339a3ec87a
db2,389,cross-media publishing,71d2e22a-6e1e-4e90-9de5-0442cc856e8e
db2,390,service delivery,97f50fb6-6026-451c-9222-6f05684f80c8
db2,391,Socio-Ecocomic Issues,6c894882-53fb-4164-aa0b-646b8b4881db
db2,392,Information design,97364374-d575-4541-947f-31df1fe80a8a
db2,393,Environment,f4b55372-7f70-4460-9279-9bf7736f06cf
db2,394,Assessment,72a81f7f-780e-4a1a-89eb-1747e802d65c
db2,395,Mobile Devices and Services,381e5c3b-bc77-42c1-82f1-e701216926c3
db2,396,Web Servers,466cbb93-9003-4602-91c3-428e97db1981
db2,397,Networking,e3e7a399-d509-41a8-8b01-922384be241d
db2,398,Employment,cf65ac7a-df24-4287-b4f7-6a7f77656313
db2,399,eGovernment,064521f8-d477-4da7-950f-1b55eff2a642
db2,400,Social Inclusion,b0b1b79d-efdf-49b7-9052-8e28455b7737
db2,401,Culture,fa93dc4c-04f7-4f4e-9062-06c51102f595
db2,402,Social Exclusion,2dcbf670-35a1-4375-b99b-255d0b382df0
db2,403,Visualisation,47e05581-bad9-4979-8c82-75ca787f7378
db2,404,Reasoning,2c5dedc7-7931-4a69-9398-ae527516f372
db2,405,Disability and computers,4ea1a7f7-8a53-4006-b9dd-ce2641643cf1
db2,406,eAccessibility,dbbf7fcd-804f-4798-b64f-ae76c2ea6e24
db2,407,eInfrastructure,01be3721-155b-49cf-8b0a-276c65ad36de
db2,408,World Wide Web navigation,9cf76eec-729c-489f-ad53-ec20b99f8f54
db2,409,User Support Tools,a3d1ed7d-3a47-4d54-af51-32aaf08adb85
db2,410,Ambient Intelligence,6ae53e39-8ac1-4d8a-ab50-8058c363f21c
db2,411,user experience,79ded0c5-f720-4ba2-9339-6fdec69194af
db2,412,human interface,d5225d15-8d01-4a44-a342-f71779357599
db2,413,information management,f984a627-a1ef-45c7-9f58-aa80f028ee85
db2,414,engineering psychology,61bb5929-b3a1-417e-954e-7ac497d4f8c6
db2,415,Augmented Reality,54712952-a920-4ab5-8e67-c367a8fad197
db2,416,social computing,dbb54e26-2b5a-4cce-a0d9-5f6a0c0d6970
db2,417,social media,e1e16c3f-72d3-40e9-aa12-455aa9c1fb7b
db2,418,augmented cognition,1f1ebb0f-0ea5-4cb9-8a81-a8b91895ea4c
db2,419,Human Modeling,ca51f49c-e6f1-4e02-9b19-bcba7896a620
db2,420,Learning Technologies,5d0f7cbb-95a8-4fe3-9244-9edf9fcb066c
db2,421,Aged Population,f282b48d-77fb-40f0-8340-1bd73ac5b088
db2,422,Security,801461c1-0df5-42b9-a48b-25b29e6ae80a
db2,423,games,51f42f82-d54a-4a58-924e-762b6504c2a5
db2,424,mobility,5d1958b1-5621-4a43-a570-a91992766778
db2,425,transport,51f44d2b-37f3-4494-ab9d-2f05c2420cb5
db2,426,multimodality,38ad62c5-5065-4a26-945f-632e6c7f13a6
db2,427,pervasive interactions,01b43b46-4b06-4aef-b257-18a603930e03
db2,428,government,ec9bc1ab-79dd-4fa6-8e7b-98fe2644bbe6
db2,429,human aspects,a9adc3b7-1b93-4ded-8230-f8f16fd6d3d0
db2,430,cybersecurity,ad5c7f24-df36-48d9-b68b-7d53fda157c8
db2,431,cross-cultural design,75c75f65-ada4-45cc-92e5-70d058fa5a4c
db2,432,Cognitive ergonomics,01824902-6612-4705-a442-5ad857163d23
db2,433,Digital Human Modeling,39cd996b-3635-4b3d-b7ae-b776cbf51137
db2,434,distributed interactions,f6c6576b-bad9-4eaa-a7d1-07e9143ecbcc
db2,435,privacy,8001c4b3-7f04-4abd-9016-2c9dc8805e6f
